Cusip,Company_Name,Ticker,Eps-actual,eps_forecast,anndats,transcript_date
70557310,PEGASYSTEMS INC,PEGA,0.39,0.23,2017-05-10,2017-05-10
70557310,PEGASYSTEMS INC,PEGA,0.15,0.18,2017-08-09,2017-08-09
70557310,PEGASYSTEMS INC,PEGA,0.05,0.2,2017-11-08,2017-11-08
70557310,PEGASYSTEMS INC,PEGA,0.86,0.73,2018-02-26,2018-02-26
70557310,PEGASYSTEMS INC,PEGA,0.24,0.29,2018-05-10,2018-05-10
70557310,PEGASYSTEMS INC,PEGA,0.0,0.24,2018-08-08,2018-08-08
70557310,PEGASYSTEMS INC,PEGA,0.04,0.1,2018-11-07,2018-11-07
70557310,PEGASYSTEMS INC,PEGA,0.64,0.63,2019-02-20,2019-02-20
70557310,PEGASYSTEMS INC,PEGA,-0.12,0.12,2019-05-07,2019-05-07
70557310,PEGASYSTEMS INC,PEGA,-0.3,-0.07,2019-08-07,2019-08-07
70557310,PEGASYSTEMS INC,PEGA,-0.23,-0.06,2019-11-07,2019-11-07
70557310,PEGASYSTEMS INC,PEGA,-0.44,-0.24,2020-02-12,2020-02-12
70557310,PEGASYSTEMS INC,PEGA,0.05,0.01,2020-04-29,2020-04-29
70557310,PEGASYSTEMS INC,PEGA,-0.28,-0.2,2020-07-28,2020-07-28
70557310,PEGASYSTEMS INC,PEGA,-0.33,-0.08,2020-10-28,2020-10-28
70557310,PEGASYSTEMS INC,PEGA,-0.37,-0.32,2021-02-17,2021-02-17
70557310,PEGASYSTEMS INC,PEGA,0.26,0.09,2021-04-28,2021-04-28
70557310,PEGASYSTEMS INC,PEGA,0.23,-0.15,2021-07-28,2021-07-28
70557310,PEGASYSTEMS INC,PEGA,-0.4,-0.24,2021-10-27,2021-10-27
70557310,PEGASYSTEMS INC,PEGA,0.22,0.23,2022-02-16,2022-02-16
70557310,PEGASYSTEMS INC,PEGA,0.59,0.26,2022-04-28,2022-04-28
70557310,PEGASYSTEMS INC,PEGA,-0.38,0.13,2022-07-27,2022-07-27
70557310,PEGASYSTEMS INC,PEGA,-0.34,-0.24,2022-10-26,2022-10-26
70557310,PEGASYSTEMS INC,PEGA,0.72,0.07,2023-02-15,2023-02-15
70557310,PEGASYSTEMS INC,PEGA,0.23,0.36,2023-04-26,2023-04-26
70614W10,PELOTON INTERACTIVE INC,PTON,-1.29,-0.26,2019-11-05,2019-11-05
70614W10,PELOTON INTERACTIVE INC,PTON,-0.2,-0.37,2020-02-05,2020-02-05
70614W10,PELOTON INTERACTIVE INC,PTON,-0.2,-0.19,2020-05-06,2020-05-06
70614W10,PELOTON INTERACTIVE INC,PTON,-0.32,-0.63,2020-09-10,2020-09-10
70614W10,PELOTON INTERACTIVE INC,PTON,0.2,0.12,2020-11-05,2020-11-05
70614W10,PELOTON INTERACTIVE INC,PTON,0.18,0.08,2021-02-04,2021-02-04
70614W10,PELOTON INTERACTIVE INC,PTON,-0.3,0.02,2021-08-26,2021-08-26
70614W10,PELOTON INTERACTIVE INC,PTON,-1.21,-1.13,2021-11-04,2021-11-04
70614W10,PELOTON INTERACTIVE INC,PTON,-1.36,-1.3,2022-02-08,2022-02-08
70614W10,PELOTON INTERACTIVE INC,PTON,-1.25,-0.83,2022-05-10,2022-05-10
70614W10,PELOTON INTERACTIVE INC,PTON,-7.69,-5.67,2022-08-25,2022-08-25
70614W10,PELOTON INTERACTIVE INC,PTON,-1.2,-0.62,2022-11-03,2022-11-03
70614W10,PELOTON INTERACTIVE INC,PTON,-0.98,-0.64,2023-02-01,2023-02-01
70614W10,PELOTON INTERACTIVE INC,PTON,-0.79,-0.47,2023-05-04,2023-05-04
70614W10,PELOTON INTERACTIVE INC,PTON,-3.64,-3.36,2023-08-23,2023-08-23
70614W10,PELOTON INTERACTIVE INC,PTON,-0.44,-0.35,2023-11-02,2023-11-02
70705110,PENFORD CORPORATION,PENX,0.33,0.33,2008-01-09,2008-01-09
70705110,PENFORD CORPORATION,PENX,0.21,0.22,2008-04-09,2008-04-09
70705110,PENFORD CORPORATION,PENX,0.32,0.41,2008-07-10,2008-07-10
70705110,PENFORD CORPORATION,PENX,0.61,0.36,2008-11-13,2008-11-13
70705110,PENFORD CORPORATION,PENX,-0.27,-0.15,2009-01-08,2009-01-08
70705110,PENFORD CORPORATION,PENX,-0.87,0.01,2009-04-09,2009-04-09
70705110,PENFORD CORPORATION,PENX,-0.73,-0.2,2009-07-10,2009-07-10
70705110,PENFORD CORPORATION,PENX,-1.75,-1.69,2009-11-13,2009-11-13
70705110,PENFORD CORPORATION,PENX,0.09,0.09,2010-01-08,2010-01-08
70705110,PENFORD CORPORATION,PENX,-0.17,0.07,2010-04-08,2010-04-08
70705110,PENFORD CORPORATION,PENX,-0.35,0.0,2010-07-08,2010-07-08
70705110,PENFORD CORPORATION,PENX,-0.69,-0.51,2010-11-12,2010-11-12
70705110,PENFORD CORPORATION,PENX,0.03,-0.04,2011-01-06,2011-01-06
70705110,PENFORD CORPORATION,PENX,-0.13,0.04,2011-04-07,2011-04-07
70705110,PENFORD CORPORATION,PENX,-0.01,0.1,2011-07-07,2011-07-07
70705110,PENFORD CORPORATION,PENX,-0.42,-0.1,2011-11-10,2011-11-10
70705110,PENFORD CORPORATION,PENX,-0.03,0.01,2012-04-09,2012-04-09
70705110,PENFORD CORPORATION,PENX,-0.07,0.04,2012-07-10,2012-07-10
70705110,PENFORD CORPORATION,PENX,-0.24,-0.07,2012-11-08,2012-11-08
70705110,PENFORD CORPORATION,PENX,0.14,-0.07,2013-01-09,2013-01-09
70705110,PENFORD CORPORATION,PENX,0.16,0.15,2013-07-09,2013-07-09
70705110,PENFORD CORPORATION,PENX,0.32,0.55,2013-11-14,2013-11-14
70705110,PENFORD CORPORATION,PENX,0.04,0.1,2014-01-09,2014-01-09
70705110,PENFORD CORPORATION,PENX,0.24,0.21,2014-07-07,2014-07-07
G8232Y10,PENGUIN SOLUTIONS INC,SGH,2.26,1.64,2017-09-28,2017-09-28
G8232Y10,PENGUIN SOLUTIONS INC,SGH,1.05,0.92,2017-12-21,2017-12-21
G8232Y10,PENGUIN SOLUTIONS INC,SGH,1.73,1.33,2018-03-22,2018-03-22
G8232Y10,PENGUIN SOLUTIONS INC,SGH,1.84,1.77,2018-06-21,2018-06-21
G8232Y10,PENGUIN SOLUTIONS INC,SGH,6.36,6.29,2018-10-04,2018-10-04
G8232Y10,PENGUIN SOLUTIONS INC,SGH,1.75,1.77,2019-01-08,2019-01-08
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.77,0.75,2019-03-28,2019-03-28
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.34,0.36,2019-06-27,2019-06-27
G8232Y10,PENGUIN SOLUTIONS INC,SGH,3.34,3.52,2019-10-03,2019-10-03
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.55,0.73,2019-12-19,2019-12-19
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.52,0.52,2020-04-07,2020-04-07
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.7,0.68,2020-07-07,2020-07-07
G8232Y10,PENGUIN SOLUTIONS INC,SGH,2.59,2.55,2020-10-01,2020-10-01
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.78,0.7,2021-01-05,2021-01-05
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.87,0.8,2021-04-06,2021-04-06
G8232Y10,PENGUIN SOLUTIONS INC,SGH,1.39,1.1,2021-07-06,2021-07-06
G8232Y10,PENGUIN SOLUTIONS INC,SGH,5.22,4.64,2021-10-12,2021-10-12
G8232Y10,PENGUIN SOLUTIONS INC,SGH,2.16,2.0,2022-01-04,2022-01-04
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.87,0.72,2022-04-05,2022-04-05
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.87,0.75,2022-06-29,2022-06-29
G8232Y10,PENGUIN SOLUTIONS INC,SGH,3.62,3.47,2022-10-04,2022-10-04
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.79,0.6,2023-01-03,2023-01-03
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.76,0.6,2023-04-04,2023-04-04
G8232Y10,PENGUIN SOLUTIONS INC,SGH,0.66,0.4,2023-06-29,2023-06-29
G8232Y10,PENGUIN SOLUTIONS INC,SGH,2.52,2.66,2023-10-12,2023-10-12
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,1.33,1.55,2004-02-25,2004-02-25
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.26,0.19,2004-11-08,2004-11-08
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,1.01,0.38,2005-03-03,2005-03-03
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.21,0.23,2005-05-02,2005-05-02
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.13,0.24,2005-08-04,2005-08-04
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.29,0.15,2005-10-31,2005-10-31
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.95,0.42,2006-03-02,2006-03-02
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.08,0.15,2006-05-04,2006-05-04
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.02,-0.05,2006-11-02,2006-11-02
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.32,0.24,2007-02-27,2007-02-27
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.01,0.01,2007-05-01,2007-05-01
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.01,0.01,2007-07-31,2007-07-31
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.35,0.32,2007-10-30,2007-10-30
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,0.57,0.56,2008-02-26,2008-02-26
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.06,0.01,2008-05-06,2008-05-06
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.08,-0.04,2008-08-07,2008-08-07
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.2,-0.1,2008-11-03,2008-11-03
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.3,-0.37,2009-02-25,2009-02-25
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.28,-0.22,2009-04-30,2009-04-30
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.11,-0.3,2009-07-29,2009-07-29
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.34,-0.39,2009-10-28,2009-10-28
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.86,-0.13,2010-03-12,2010-03-12
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.41,-0.39,2010-04-29,2010-04-29
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.45,-0.36,2010-08-03,2010-08-03
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.07,-0.39,2010-11-04,2010-11-04
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.34,0.36,2011-07-28,2011-07-28
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-1.05,0.37,2011-10-27,2011-10-27
70910210,PENNSYLVANIA REAL ESTATE INVESTM,PEI,-0.26,-0.25,2020-05-21,2020-05-21
70931110,PENNTEX MIDSTREAM PARTNERS LP,PTXP,0.09,0.06,2015-11-06,2015-11-06
70931110,PENNTEX MIDSTREAM PARTNERS LP,PTXP,0.25,0.25,2016-02-25,2016-02-25
70931110,PENNTEX MIDSTREAM PARTNERS LP,PTXP,0.12,0.18,2016-05-06,2016-05-06
70931110,PENNTEX MIDSTREAM PARTNERS LP,PTXP,0.13,0.16,2016-08-04,2016-08-04
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.45,0.41,2014-08-06,2014-08-06
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,1.73,1.79,2015-02-04,2015-02-04
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.42,0.44,2015-05-06,2015-05-06
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.17,2.15,2016-02-03,2016-02-03
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.23,0.55,2016-05-05,2016-05-05
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.65,0.66,2016-08-03,2016-08-03
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,1.06,0.87,2016-11-03,2016-11-03
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.94,2.73,2017-02-02,2017-02-02
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.47,0.65,2017-05-04,2017-05-04
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.44,0.71,2017-08-03,2017-08-03
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.71,0.7,2017-11-02,2017-11-02
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.24,2.64,2018-02-08,2018-02-08
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.67,0.75,2018-05-03,2018-05-03
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.7,0.68,2018-08-02,2018-08-02
70932B10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.57,0.59,2018-11-01,2018-11-01
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.59,2.49,2019-02-07,2019-02-07
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.58,0.63,2019-05-02,2019-05-02
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.92,0.73,2019-08-01,2019-08-01
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,1.51,1.23,2019-10-31,2019-10-31
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,4.89,4.45,2020-02-06,2020-02-06
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,3.73,1.65,2020-05-07,2020-05-07
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,4.39,2.78,2020-08-06,2020-08-06
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,7.03,5.15,2020-11-05,2020-11-05
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,20.92,20.84,2021-02-04,2021-02-04
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,5.15,5.63,2021-05-06,2021-05-06
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.94,3.4,2021-08-05,2021-08-05
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,3.8,3.36,2021-11-04,2021-11-04
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,14.87,15.4,2022-02-03,2022-02-03
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.94,2.55,2022-05-05,2022-05-05
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.28,0.94,2022-08-02,2022-08-02
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,2.46,1.19,2022-10-27,2022-10-27
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,8.5,8.93,2023-02-02,2023-02-02
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,0.57,1.01,2023-04-27,2023-04-27
70932M10,PENNYMAC FINANCIAL SERVICES INC,PFSI,1.77,1.65,2023-10-26,2023-10-26
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.45,0.46,2010-11-03,2010-11-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,1.44,1.48,2011-02-02,2011-02-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.35,0.48,2011-05-04,2011-05-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.59,0.43,2011-08-04,2011-08-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.73,0.51,2011-10-27,2011-10-27
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.79,0.69,2012-08-02,2012-08-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,2.33,3.11,2013-02-07,2013-02-07
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.93,0.61,2014-08-06,2014-08-06
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,2.47,2.77,2015-02-04,2015-02-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.09,0.61,2015-05-06,2015-05-06
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.36,0.48,2015-08-05,2015-08-05
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.49,0.45,2015-11-04,2015-11-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,1.16,1.4,2016-02-03,2016-02-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.2,0.39,2016-05-05,2016-05-05
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-0.08,0.39,2016-08-03,2016-08-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.49,0.39,2016-11-03,2016-11-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,1.08,1.01,2017-02-02,2017-02-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.4,0.42,2017-05-04,2017-05-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.38,0.42,2017-08-03,2017-08-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.2,0.39,2017-11-02,2017-11-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,1.3,1.31,2018-02-08,2018-02-08
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.35,0.3,2018-05-03,2018-05-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.47,0.37,2018-08-02,2018-08-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.62,0.38,2018-11-01,2018-11-01
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,1.99,1.85,2019-02-07,2019-02-07
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.68,0.42,2019-05-02,2019-05-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.5,0.47,2019-08-01,2019-08-01
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.71,0.51,2019-10-31,2019-10-31
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,2.42,2.44,2020-02-06,2020-02-06
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-5.99,0.51,2020-05-07,2020-05-07
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,4.51,1.0,2020-08-06,2020-08-06
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.94,0.83,2020-11-05,2020-11-05
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.27,0.2,2021-02-04,2021-02-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.67,0.59,2021-05-06,2021-05-06
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.32,0.6,2021-08-05,2021-08-05
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-0.45,0.47,2021-11-04,2021-11-04
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.26,0.98,2022-02-03,2022-02-03
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-0.32,0.32,2022-05-05,2022-05-05
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-0.88,0.37,2022-08-02,2022-08-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.01,0.39,2022-10-27,2022-10-27
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,-1.26,-0.79,2023-02-02,2023-02-02
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.5,0.37,2023-04-27,2023-04-27
70931T10,PENNYMAC MORTGAGE INVESTMENT TRU,PMT,0.51,0.32,2023-10-26,2023-10-26
70756910,PENN ENTERTAINMENT INC,PENN,1.01,1.01,2003-02-12,2003-02-12
70756910,PENN ENTERTAINMENT INC,PENN,0.36,0.31,2003-05-01,2003-05-01
70756910,PENN ENTERTAINMENT INC,PENN,0.47,0.45,2003-07-24,2003-07-24
70756910,PENN ENTERTAINMENT INC,PENN,0.46,0.4,2003-10-23,2003-10-23
70756910,PENN ENTERTAINMENT INC,PENN,1.62,1.62,2004-02-03,2004-02-03
70756910,PENN ENTERTAINMENT INC,PENN,0.52,0.4,2004-04-21,2004-04-21
70756910,PENN ENTERTAINMENT INC,PENN,0.6,0.53,2004-07-27,2004-07-27
70756910,PENN ENTERTAINMENT INC,PENN,0.56,0.57,2004-10-26,2004-10-26
70756910,PENN ENTERTAINMENT INC,PENN,2.12,2.1,2005-02-03,2005-02-03
70756910,PENN ENTERTAINMENT INC,PENN,0.31,0.28,2005-04-26,2005-04-26
70756910,PENN ENTERTAINMENT INC,PENN,0.38,0.37,2005-07-28,2005-07-28
70756910,PENN ENTERTAINMENT INC,PENN,0.37,0.31,2005-10-27,2005-10-27
70756910,PENN ENTERTAINMENT INC,PENN,1.51,1.48,2006-02-15,2006-02-15
70756910,PENN ENTERTAINMENT INC,PENN,0.56,0.52,2006-04-25,2006-04-25
70756910,PENN ENTERTAINMENT INC,PENN,0.49,0.48,2006-07-27,2006-07-27
70756910,PENN ENTERTAINMENT INC,PENN,0.47,0.5,2006-10-26,2006-10-26
70756910,PENN ENTERTAINMENT INC,PENN,1.84,1.88,2007-02-08,2007-02-08
70756910,PENN ENTERTAINMENT INC,PENN,0.49,0.46,2007-04-26,2007-04-26
70756910,PENN ENTERTAINMENT INC,PENN,0.43,0.42,2008-07-24,2008-07-24
70756910,PENN ENTERTAINMENT INC,PENN,0.33,0.33,2008-10-27,2008-10-27
70756910,PENN ENTERTAINMENT INC,PENN,1.39,1.47,2009-02-05,2009-02-05
70756910,PENN ENTERTAINMENT INC,PENN,0.4,0.33,2009-04-23,2009-04-23
70756910,PENN ENTERTAINMENT INC,PENN,0.32,0.36,2009-07-29,2009-07-29
70756910,PENN ENTERTAINMENT INC,PENN,0.33,0.34,2009-10-21,2009-10-21
70756910,PENN ENTERTAINMENT INC,PENN,1.18,1.24,2010-02-04,2010-02-04
70756910,PENN ENTERTAINMENT INC,PENN,0.34,0.23,2010-04-22,2010-04-22
70756910,PENN ENTERTAINMENT INC,PENN,0.29,0.27,2010-07-22,2010-07-22
70756910,PENN ENTERTAINMENT INC,PENN,0.37,0.33,2010-10-21,2010-10-21
70756910,PENN ENTERTAINMENT INC,PENN,1.3,1.27,2011-02-03,2011-02-03
70756910,PENN ENTERTAINMENT INC,PENN,0.48,0.4,2011-04-21,2011-04-21
70756910,PENN ENTERTAINMENT INC,PENN,0.55,0.47,2011-07-21,2011-07-21
70756910,PENN ENTERTAINMENT INC,PENN,0.6,0.54,2011-10-20,2011-10-20
70756910,PENN ENTERTAINMENT INC,PENN,2.11,2.1,2012-02-02,2012-02-02
70756910,PENN ENTERTAINMENT INC,PENN,0.74,0.57,2012-04-19,2012-04-19
70756910,PENN ENTERTAINMENT INC,PENN,0.62,0.64,2012-07-24,2012-07-24
70756910,PENN ENTERTAINMENT INC,PENN,0.57,0.56,2012-10-18,2012-10-18
70756910,PENN ENTERTAINMENT INC,PENN,2.22,2.29,2013-01-31,2013-01-31
70756910,PENN ENTERTAINMENT INC,PENN,0.69,0.65,2013-04-18,2013-04-18
70756910,PENN ENTERTAINMENT INC,PENN,0.82,0.64,2013-07-23,2013-07-23
70756910,PENN ENTERTAINMENT INC,PENN,4.76,1.15,2014-02-06,2014-02-06
70756910,PENN ENTERTAINMENT INC,PENN,0.05,0.05,2014-04-24,2014-04-24
70756910,PENN ENTERTAINMENT INC,PENN,0.04,0.07,2014-07-24,2014-07-24
70756910,PENN ENTERTAINMENT INC,PENN,0.1,0.06,2014-10-23,2014-10-23
70756910,PENN ENTERTAINMENT INC,PENN,-2.97,0.14,2015-01-29,2015-01-29
70756910,PENN ENTERTAINMENT INC,PENN,0.12,0.11,2015-04-23,2015-04-23
70756910,PENN ENTERTAINMENT INC,PENN,0.19,0.13,2015-07-23,2015-07-23
70756910,PENN ENTERTAINMENT INC,PENN,0.05,0.25,2015-10-22,2015-10-22
70756910,PENN ENTERTAINMENT INC,PENN,0.01,0.63,2016-02-04,2016-02-04
70756910,PENN ENTERTAINMENT INC,PENN,0.26,0.2,2016-04-28,2016-04-28
70756910,PENN ENTERTAINMENT INC,PENN,0.4,0.27,2016-07-28,2016-07-28
70756910,PENN ENTERTAINMENT INC,PENN,0.51,0.29,2016-10-27,2016-10-27
70756910,PENN ENTERTAINMENT INC,PENN,1.19,0.99,2017-02-02,2017-02-02
70756910,PENN ENTERTAINMENT INC,PENN,0.06,0.09,2017-04-27,2017-04-27
70756910,PENN ENTERTAINMENT INC,PENN,0.23,0.23,2017-07-27,2017-07-27
70756910,PENN ENTERTAINMENT INC,PENN,0.25,0.21,2017-10-26,2017-10-26
70756910,PENN ENTERTAINMENT INC,PENN,8.14,8.85,2018-02-08,2018-02-08
70756910,PENN ENTERTAINMENT INC,PENN,0.48,0.42,2018-04-26,2018-04-26
70756910,PENN ENTERTAINMENT INC,PENN,0.57,0.49,2018-07-26,2018-07-26
70756910,PENN ENTERTAINMENT INC,PENN,0.38,0.44,2018-11-01,2018-11-01
70756910,PENN ENTERTAINMENT INC,PENN,0.93,0.87,2019-02-07,2019-02-07
70756910,PENN ENTERTAINMENT INC,PENN,0.35,0.38,2019-05-02,2019-05-02
70756910,PENN ENTERTAINMENT INC,PENN,0.44,0.36,2019-08-01,2019-08-01
70756910,PENN ENTERTAINMENT INC,PENN,0.38,0.42,2019-10-31,2019-10-31
70756910,PENN ENTERTAINMENT INC,PENN,1.84,1.53,2020-02-06,2020-02-06
70756910,PENN ENTERTAINMENT INC,PENN,-4.42,0.55,2020-05-07,2020-05-07
70756910,PENN ENTERTAINMENT INC,PENN,-1.69,-2.21,2020-08-06,2020-08-06
70756910,PENN ENTERTAINMENT INC,PENN,0.93,0.51,2020-10-29,2020-10-29
70756910,PENN ENTERTAINMENT INC,PENN,-5.0,-4.69,2021-02-04,2021-02-04
70756910,PENN ENTERTAINMENT INC,PENN,0.55,0.27,2021-05-06,2021-05-06
70756910,PENN ENTERTAINMENT INC,PENN,1.17,0.87,2021-08-05,2021-08-05
70756910,PENN ENTERTAINMENT INC,PENN,0.52,0.81,2021-11-04,2021-11-04
70756910,PENN ENTERTAINMENT INC,PENN,2.48,2.71,2022-02-03,2022-02-03
70756910,PENN ENTERTAINMENT INC,PENN,0.28,0.41,2022-05-05,2022-05-05
70756910,PENN ENTERTAINMENT INC,PENN,0.15,0.51,2022-08-04,2022-08-04
70756910,PENN ENTERTAINMENT INC,PENN,0.72,0.4,2022-11-03,2022-11-03
70756910,PENN ENTERTAINMENT INC,PENN,1.29,1.55,2023-02-02,2023-02-02
70756910,PENN ENTERTAINMENT INC,PENN,3.05,0.35,2023-05-04,2023-05-04
70756910,PENN ENTERTAINMENT INC,PENN,0.48,0.45,2023-08-09,2023-08-09
70756910,PENN ENTERTAINMENT INC,PENN,1.21,0.34,2023-11-02,2023-11-02
70959W10,PENSKE AUTOMOTIVE GROUP INC,PAG,0.45,0.42,2007-10-25,2007-10-25
70959W10,PENSKE AUTOMOTIVE GROUP INC,PAG,1.5,1.5,2008-02-19,2008-02-19
