CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
52977110,2005.0,3.0,0.59,1.12,52977110,LEXMARK INTERNATIONAL GROUP INC,"Lexmark International, Inc.",high,transcripts_by_company/Lexmark_International_Inc_2005Q3.txt,2005-07-26,2005-07-26,1.06,2005-07-26,high
00212110,2021.0,4.0,0.2,0.15,00212110,A10 NETWORKS INC,"A10 Networks, Inc.",high,transcripts_by_company/A10_Networks_Inc_2021Q4.txt,2021-10-28,2021-10-28,0.17,2021-10-28,high
73106810,2002.0,2.0,0.83,0.79,73106810,POLARIS INC,Polaris Industries,high,transcripts_by_company/Polaris_Industries_2002Q2.txt,2002-04-16,2002-04-16,0.48,2002-04-16,high
92828Q10,2014.0,3.0,4.02,2.73,92828Q10,VIRTUS INVESTMENT PARTNERS INC,Virtus Investment Partners,high,transcripts_by_company/Virtus_Investment_Partners_2014Q3.txt,2014-07-28,2014-07-28,2.77,2014-07-28,high
R6317910,2015.0,3.0,25.0,25.76,R6317910,NORWEGIAN AIR SHUTTLE AS,Norwegian Air Shuttle ASA,high,transcripts_by_company/Norwegian_Air_Shuttle_ASA_2015Q3.txt,2015-07-16,2015-07-16,,2015-07-16,high
03071H10,2012.0,4.0,0.49,0.45,03071H10,AMERISAFE INC,"Amerisafe, Inc.",high,transcripts_by_company/Amerisafe_Inc_2012Q4.txt,2012-11-02,2012-11-01,0.35,2012-11-01,high
85366610,2006.0,4.0,0.09,0.02,85366610,STANDARD MOTOR PRODUCTS INC,Standard Motor Products,high,transcripts_by_company/Standard_Motor_Products_2006Q4.txt,2006-10-30,2006-10-30,0.14,2006-10-30,high
0115271X,2012.0,4.0,0.32,0.39,0115271X,ALAMOS GOLD INC,Alamos Gold Inc.,high,transcripts_by_company/Alamos_Gold_Inc_2012Q4.txt,2012-10-25,2012-10-25,0.21,2012-10-25,high
23291C10,2020.0,3.0,0.08,0.15,23291C10,DMC GLOBAL INC,DMC Global Inc.,high,transcripts_by_company/DMC_Global_Inc_2020Q3.txt,2020-07-23,2020-07-23,-0.29,2020-07-23,high
53278L1X,2017.0,2.0,2.45,2.29,53278L1X,LINAMAR CORP,Linamar Corporation,high,transcripts_by_company/Linamar_Corporation_2017Q2.txt,2017-05-10,2017-05-10,2.2,2017-05-10,high
37591610,2023.0,2.0,0.63,0.8,37591610,GILDAN ACTIVEWEAR INC-CL A,Gildan Activewear Inc.,high,transcripts_by_company/Gildan_Activewear_Inc_2023Q2.txt,2023-05-04,2023-05-03,0.45,2023-05-03,high
13134710,2004.0,1.0,-0.2,-0.11,13134710,CALPINE CORPORATION,Calpine Corporation,high,transcripts_by_company/Calpine_Corporation_2004Q1.txt,2004-02-26,2004-02-26,0.14,2004-02-26,high
40434H10,2020.0,4.0,,-0.07,40434H10,HTG MOLECULAR DIAGNOSTICS INC,"HTG Molecular Diagnostics, Inc.",high,transcripts_by_company/HTG_Molecular_Diagnostics_Inc_2020Q4.txt,2020-11-10,2020-11-10,-0.07,2020-11-10,high
23337740,2021.0,1.0,0.02,0.12,23337740,DXP ENTERPRISES INC,"DXP Enterprises, Inc.",high,transcripts_by_company/DXP_Enterprises_Inc_2021Q1.txt,2021-03-09,2021-03-09,0.76,2021-03-09,high
64026810,2017.0,1.0,-0.42,-0.25,64026810,NEKTAR THERAPEUTICS,Nektar Therapeutics,high,transcripts_by_company/Nektar_Therapeutics_2017Q1.txt,2017-03-01,2017-03-01,-1.1,2017-03-01,high
13313110,2003.0,3.0,0.14,0.19,13313110,CAMDEN PROPERTY TRUST,Camden Property Trust,high,transcripts_by_company/Camden_Property_Trust_2003Q3.txt,2003-07-30,2003-07-29,0.14,2003-07-29,high
67423R10,2007.0,4.0,0.21,0.25,67423R10,OBAGI MEDICAL PRODUCTS INC,Obagi Medical Products,high,transcripts_by_company/Obagi_Medical_Products_2007Q4.txt,2007-11-13,2007-11-13,0.2,2007-11-13,high
70108110,2009.0,1.0,0.05,0.23,70108110,PARKER DRILLING CO,Parker Drilling,high,transcripts_by_company/Parker_Drilling_2009Q1.txt,2009-02-24,2009-02-24,0.85,2009-02-24,high
19306810,2006.0,2.0,0.12,0.19,19306810,COLDWATER CREEK INC,Coldwater Creek,high,transcripts_by_company/Coldwater_Creek_2006Q2.txt,2006-05-24,2006-05-24,0.12,2006-05-24,high
36144810,2023.0,1.0,2.2,1.54,36144810,GATX CORP,GATX Corporation,high,transcripts_by_company/GATX_Corporation_2023Q1.txt,2023-01-24,2023-01-24,6.07,2023-01-24,high
29631510,2017.0,3.0,0.74,0.78,29631510,ESCO TECHNOLOGIES INC,ESCO Technologies Inc.,high,transcripts_by_company/ESCO_Technologies_Inc_2017Q3.txt,2017-08-08,2017-08-08,0.51,2017-08-08,high
22671810,2015.0,2.0,0.15,0.19,22671810,CRITEO SA,Criteo S.A.,high,transcripts_by_company/Criteo_SA_2015Q2.txt,2015-05-05,2015-05-05,0.27,2015-05-05,high
01977710,2007.0,3.0,-0.14,-0.14,01977710,ALLOS THERAPEUTICS,"Allos Therapeutics, Inc.",high,transcripts_by_company/Allos_Therapeutics_Inc_2007Q3.txt,2007-08-07,2007-08-07,-0.16,2007-08-07,high
81688310,2018.0,3.0,0.05,0.02,81688310,SENDGRID INC,"SendGrid, Inc.",high,transcripts_by_company/SendGrid_Inc_2018Q3.txt,2018-07-31,2018-07-31,0.05,2018-07-31,high
G9460G10,2022.0,2.0,1.48,-0.13,G9460G10,VALARIS LTD,Valaris Limited,high,transcripts_by_company/Valaris_Limited_2022Q2.txt,2022-05-03,2022-05-02,-0.51,2022-05-02,high
14428510,2010.0,3.0,0.17,0.38,14428510,CARPENTER TECHNOLOGY CORP,Carpenter Technology Corporation,high,transcripts_by_company/Carpenter_Technology_Corporation_2010Q3.txt,2010-07-29,2010-07-29,0.18,2010-07-29,high
00753T10,2003.0,3.0,,0.22,00753T10,ADVANCED MARKETING SERVICES,Advanced Marketing Services,high,transcripts_by_company/Advanced_Marketing_Services_2003Q3.txt,2003-07-23,2003-07-23,0.1,2003-07-23,high
64115A20,2011.0,4.0,,,64115A20,NETSOL TECHNOLOGIES INCORPORATE,NetSol Technologies Inc.,high,transcripts_by_company/NetSol_Technologies_Inc_2011Q4.txt,2011-11-08,2011-11-08,,2011-11-08,high
90238J10,2021.0,3.0,,-0.06,90238J10,TYME TECHNOLOGIES INC,"TYME Technologies, Inc.",high,transcripts_by_company/TYME_Technologies_Inc_2021Q3.txt,2021-09-30,2021-11-08,,2021-11-08,high
88526010,2022.0,4.0,0.24,0.13,88526010,THORNE HEALTHTECH INC,"Thorne HealthTech, Inc.",high,transcripts_by_company/Thorne_HealthTech_Inc_2022Q4.txt,2022-11-10,2022-11-09,0.07,2022-11-09,high
31748510,2017.0,2.0,0.32,0.32,31748510,FINANCIAL ENGINES INC,"Financial Engines, Inc.",high,transcripts_by_company/Financial_Engines_Inc_2017Q2.txt,2017-05-04,2017-05-04,0.33,2017-05-04,high
78651420,2005.0,2.0,0.3,0.32,78651420,SAFEWAY INC,Safeway Inc.,high,transcripts_by_company/Safeway_Inc_2005Q2.txt,2005-05-03,2005-05-03,0.29,2005-05-03,high
15649210,2018.0,3.0,0.05,0.12,15649210,CENTURY CASINOS INC,"Century Casinos, Inc.",high,transcripts_by_company/Century_Casinos_Inc_2018Q3.txt,2018-08-09,2018-08-08,0.01,2018-08-08,high
22765Y10,2008.0,3.0,0.01,0.15,22765Y10,CROSSTEX ENERGY INC,"Crosstex Energy, L.P.",high,transcripts_by_company/Crosstex_Energy_LP_2008Q3.txt,2008-08-08,2008-08-08,0.37,2008-08-08,high
82966C10,2014.0,1.0,0.8,0.88,82966C10,SIRONA DENTAL SYSTEMS INC,Sirona Dental Systems,high,transcripts_by_company/Sirona_Dental_Systems_2014Q1.txt,2014-01-14,2014-02-07,0.96,2014-02-07,high
65336K10,2016.0,1.0,0.69,0.82,65336K10,NEXSTAR BROADCASTING GROUP INC.,Nexstar Broadcasting Group Inc,high,transcripts_by_company/Nexstar_Broadcasting_Group_Inc_2016Q1.txt,2016-01-27,2016-02-25,2.42,2016-02-25,high
31748510,2015.0,4.0,0.24,0.25,31748510,FINANCIAL ENGINES INC,Financial Engines,high,transcripts_by_company/Financial_Engines_2015Q4.txt,2015-12-02,2016-02-18,0.93,2016-02-18,high
50187J10,2016.0,1.0,-0.04,0.01,50187J10,LEJU HOLDINGS LTD,Leju Holdings Limited,high,transcripts_by_company/Leju_Holdings_Limited_2016Q1.txt,2016-03-15,2016-03-15,0.42,2016-03-15,high
67066G10,2005.0,2.0,0.68,0.09,67066G10,NVIDIA CORP,NVIDIA Corporation,high,transcripts_by_company/NVIDIA_Corporation_2005Q2.txt,2005-05-12,2005-05-12,0.68,2005-05-12,high
43128410,2002.0,4.0,0.03,0.33,43128410,HIGHWOODS PROPERTIES INC,Highwoods Properties,high,transcripts_by_company/Highwoods_Properties_2002Q4.txt,2002-11-08,2002-11-08,,2002-11-08,high
17273K10,2017.0,3.0,0.43,0.62,17273K10,CIRCOR INTERNATIONAL INC,"CIRCOR International, Inc.",high,transcripts_by_company/CIRCOR_International_Inc_2017Q3.txt,2017-07-28,2017-07-28,0.39,2017-07-28,high
04335310,2011.0,1.0,0.14,0.31,04335310,ARVINMERITOR INC,"ArvinMeritor, Inc.",high,transcripts_by_company/ArvinMeritor_Inc_2011Q1.txt,2011-02-01,2011-02-01,-0.07,2011-02-01,high
49314310,2011.0,1.0,-0.01,0.3,49314310,KEY TECHNOLOGY,"Key Technology, Inc.",high,transcripts_by_company/Key_Technology_Inc_2011Q1.txt,2011-01-27,2011-01-27,0.11,2011-01-27,high
98433210,2012.0,3.0,0.35,0.21,98433210,YAHOO INC,Yahoo Japan Corp,high,transcripts_by_company/Yahoo_Japan_Corp_2012Q3.txt,2012-07-25,2012-07-17,0.27,2012-07-17,high
60855R10,2017.0,4.0,-3.42,0.09,60855R10,MOLINA HEALTHCARE INC,"Molina Healthcare, Inc.",high,transcripts_by_company/Molina_Healthcare_Inc_2017Q4.txt,2017-11-02,2017-11-02,-1.62,2017-11-02,high
24344T10,2021.0,3.0,-1.37,-1.07,24344T10,DECIPHERA PHARMACEUTICALS INC,"Deciphera Pharmaceuticals, Inc.",high,transcripts_by_company/Deciphera_Pharmaceuticals_Inc_2021Q3.txt,2021-08-03,2021-08-03,-1.21,2021-08-03,high
72749310,2018.0,1.0,1.05,0.8,72749310,PLANTRONICS INC,"Plantronics, Inc.",high,transcripts_by_company/Plantronics_Inc_2018Q1.txt,2018-01-30,2018-01-30,1.02,2018-01-30,high
75621K10,2003.0,4.0,2.0,2.4,75621K10,RECKSON ASSOCIATES REALTY CORP,Reckson Associates,high,transcripts_by_company/Reckson_Associates_2003Q4.txt,2003-11-05,2003-11-05,0.16,2003-11-05,high
35086T10,2022.0,3.0,0.3,0.29,35086T10,FOUR CORNERS PROPERTY TRUST INC,"Four Corners Property Trust, Inc.",high,transcripts_by_company/Four_Corners_Property_Trust_Inc_2022Q3.txt,2022-07-27,2022-07-26,0.28,2022-07-26,high
8911021X,2021.0,2.0,1.02,0.96,8911021X,TOROMONT INDUSTRIES LTD,Toromont Industries Ltd.,high,transcripts_by_company/Toromont_Industries_Ltd_2021Q2.txt,2021-05-05,2021-05-04,0.58,2021-05-04,high
14343640,2007.0,2.0,-4.51,0.08,14343640,CARMIKE CINEMAS INC,"Carmike Cinemas, Inc.",high,transcripts_by_company/Carmike_Cinemas_Inc_2007Q2.txt,2007-05-07,2007-05-07,-0.3,2007-05-07,high
67802610,2016.0,4.0,-0.2,-0.28,67802610,OIL STATES INTERNATIONAL INC,Oil States International Inc,high,transcripts_by_company/Oil_States_International_Inc_2016Q4.txt,2016-10-28,2016-10-27,-0.19,2016-10-27,high
65338E10,2011.0,4.0,-0.11,0.01,65338E10,"NEXXUS LIGHTING, INC","Nexxus Lighting, Inc.",high,transcripts_by_company/Nexxus_Lighting_Inc_2011Q4.txt,2011-11-08,2011-11-08,-0.06,2011-11-08,high
79543510,2006.0,1.0,0.08,0.2,79543510,SALIX PHARMACEUTICALS LTD,Salix Pharmaceuticals,high,transcripts_by_company/Salix_Pharmaceuticals_2006Q1.txt,2006-02-24,2006-02-24,0.59,2006-02-24,high
42782510,2014.0,3.0,0.02,0.03,42782510,HERSHA HOSPITALITY TRUST,Hersha Hospitality Trust,high,transcripts_by_company/Hersha_Hospitality_Trust_2014Q3.txt,2014-08-06,2014-08-05,0.12,2014-08-05,high
19469310,2018.0,4.0,1.77,1.59,19469310,COLLIERS INTERNATIONAL GROUP INC,Colliers International Group Inc.,high,transcripts_by_company/Colliers_International_Group_Inc_2018Q4.txt,2018-10-30,2018-10-30,0.92,2018-10-30,high
88870P10,2020.0,2.0,,0.24,88870P10,TIVO CORP,TiVo Corporation,high,transcripts_by_company/TiVo_Corporation_2020Q2.txt,2020-05-06,2020-05-06,0.25,2020-05-06,high
18507C10,2021.0,1.0,-0.13,-0.13,18507C10,CLEARPOINT NEURO INC,"ClearPoint Neuro, Inc.",high,transcripts_by_company/ClearPoint_Neuro_Inc_2021Q1.txt,2021-03-04,2021-03-04,-0.43,2021-03-04,high
86768K10,2009.0,2.0,-0.69,-0.31,86768K10,SUNRISE SENIOR LIVING INC,Sunrise Senior Living Inc.,high,transcripts_by_company/Sunrise_Senior_Living_Inc_2009Q2.txt,2009-05-08,2009-05-08,-0.64,2009-05-08,high
44332010,2014.0,1.0,0.33,0.46,44332010,HUB GROUP INC,Hub Group Inc,high,transcripts_by_company/Hub_Group_Inc_2014Q1.txt,2014-01-28,2014-01-28,1.92,2014-01-28,high
09702310,2003.0,3.0,0.32,0.48,09702310,BOEING CO,The Boeing Company,high,transcripts_by_company/The_Boeing_Company_2003Q3.txt,2003-07-23,2003-07-23,-0.24,2003-07-23,high
89400J10,2018.0,4.0,0.66,0.61,89400J10,TRANSUNION,TransUnion,high,transcripts_by_company/TransUnion_2018Q4.txt,2018-10-23,2018-10-23,0.65,2018-10-23,high
88023U10,2005.0,3.0,0.24,0.3,88023U10,TEMPUR-PEDIC INTERNATIONAL,Tempur-Pedic International,high,transcripts_by_company/Tempur-Pedic_International_2005Q3.txt,2005-07-21,2005-07-21,0.25,2005-07-21,high
00154710,2011.0,1.0,0.08,0.26,00154710,AK STEEL HOLDING CORP,AK Steel Holding,high,transcripts_by_company/AK_Steel_Holding_2011Q1.txt,2011-01-25,2011-01-25,-0.54,2011-01-25,high
G7326810,2018.0,1.0,-0.44,-0.32,G7326810,QUOTIENT LTD,Quotient Technology Inc.,high,transcripts_by_company/Quotient_Technology_Inc_2018Q1.txt,2018-02-13,2018-02-05,-0.47,2018-02-05,high
00095710,2007.0,2.0,0.27,0.23,00095710,ABM INDUSTRIES INC,ABM Industries,high,transcripts_by_company/ABM_Industries_2007Q2.txt,2007-06-06,2007-06-05,0.27,2007-06-05,high
00927910,2018.0,1.0,,,00927910,AIRBUS SE,Airbus SE,high,transcripts_by_company/Airbus_SE_2018Q1.txt,2018-02-15,2018-02-15,,2018-02-15,high
42726M10,2016.0,2.0,0.08,0.17,42726M10,HERITAGE-CRYSTAL CLEAN INC,"Heritage-Crystal Clean, Inc.",high,transcripts_by_company/Heritage-Crystal_Clean_Inc_2016Q2.txt,2016-05-05,2016-05-05,-0.08,2016-05-05,high
68240610,2022.0,4.0,0.42,0.18,68240610,1 LIBERTY FIR PR,Keliber Oy,high,transcripts_by_company/Keliber_Oy_2022Q4.txt,2022-11-28,2022-11-03,0.34,2022-11-03,high
13201110,2018.0,3.0,0.49,0.55,13201110,CAMBREX CORPORATION,Cambrex Corporation,high,transcripts_by_company/Cambrex_Corporation_2018Q3.txt,2018-07-23,2018-08-02,0.74,2018-08-02,high
44925C10,2017.0,1.0,0.69,0.67,44925C10,ICF INTERNATIONAL INC,ICF International,high,transcripts_by_company/ICF_International_2017Q1.txt,2017-02-27,2017-02-27,2.87,2017-02-27,high
92165910,2019.0,4.0,0.08,0.03,92165910,VANDA PHARMACEUTICALS INC,Vanda Pharmaceuticals Inc.,high,transcripts_by_company/Vanda_Pharmaceuticals_Inc_2019Q4.txt,2019-11-06,2019-11-06,0.22,2019-11-06,high
03638410,2007.0,1.0,0.27,0.2,03638410,ANSOFT CORP,Ansoft Corporation,high,transcripts_by_company/Ansoft_Corporation_2007Q1.txt,2007-02-13,2007-02-13,0.27,2007-02-13,high
44949L10,2014.0,1.0,-0.06,0.07,44949L10,IEC ELECTRONICS CORP,IEC Electronics Corp.,high,transcripts_by_company/IEC_Electronics_Corp_2014Q1.txt,2014-02-05,2014-02-05,0.01,2014-02-05,high
0819061X,2022.0,2.0,,,0819061X,BENNETT ENVIRONMENT INC.,Bennett Environmental Inc.,high,transcripts_by_company/Bennett_Environmental_Inc_2022Q2.txt,2007-04-03,2007-04-02,-0.52,2007-04-02,high
12705510,2014.0,3.0,0.85,0.99,12705510,CABOT CORP,Cabot Oil &amp; Gas Corporation,high,transcripts_by_company/Cabot_Oil_and_Gas_Corporation_2014Q3.txt,2014-07-24,2014-07-30,0.88,2014-07-30,high
57793310,2011.0,2.0,0.56,1.01,57793310,MAXIMUS INC,Maximus Inc,high,transcripts_by_company/Maximus_Inc_2011Q2.txt,2011-05-05,2011-05-05,1.07,2011-05-05,high
38410910,2013.0,4.0,0.71,0.76,38410910,GRACO INC,"Graco, Inc.",high,transcripts_by_company/Graco_Inc_2013Q4.txt,2013-10-24,2013-10-23,0.89,2013-10-23,high
87160Y10,2005.0,4.0,0.1,0.08,87160Y10,SYNPLICITY,Synplicity,high,transcripts_by_company/Synplicity_2005Q4.txt,2005-10-20,2005-10-20,0.1,2005-10-20,high
05461510,2005.0,1.0,0.22,,05461510,AXSYS TECHNOLOGIES INC.,Axsys Technologies,high,transcripts_by_company/Axsys_Technologies_2005Q1.txt,2005-02-10,2005-02-09,1.256,2005-02-09,high
84857710,2014.0,1.0,0.52,0.56,84857710,SPIRIT AIRLINES INC,"Spirit Airlines, Inc.",high,transcripts_by_company/Spirit_Airlines_Inc_2014Q1.txt,2014-02-19,2014-02-19,2.43,2014-02-19,high
12660010,2017.0,4.0,0.28,0.28,12660010,CVB FINANCIAL CORP,CVB Financial Corp.,high,transcripts_by_company/CVB_Financial_Corp_2017Q4.txt,2017-10-19,2017-10-18,0.27,2017-10-18,high
N8769510,2013.0,1.0,,,N8769510,TOMTOM NV,TomTom NV,high,transcripts_by_company/TomTom_NV_2013Q1.txt,2013-02-12,2013-02-12,,2013-02-12,high
65158N10,2019.0,1.0,0.21,0.28,65158N10,NEWMARK GROUP INC,"Newmark Group, Inc.",high,transcripts_by_company/Newmark_Group_Inc_2019Q1.txt,2019-02-12,2019-02-12,1.52,2019-02-12,high
78409V10,2022.0,2.0,2.81,3.79,78409V10,S&P GLOBAL INC,WSP Global Inc.,high,transcripts_by_company/WSP_Global_Inc_2022Q2.txt,2022-05-12,2022-05-03,2.89,2022-05-03,high
88368Q10,2010.0,1.0,-0.05,0.01,88368Q10,THESTREET.COM INC,TheStreet.com,high,transcripts_by_company/TheStreetcom_2010Q1.txt,2010-01-25,2010-01-25,0.01,2010-01-25,high
69790010,2008.0,1.0,0.38,0.34,69790010,PAN AMERICAN SILVER CORP,Pan American Silver Corp.,high,transcripts_by_company/Pan_American_Silver_Corp_2008Q1.txt,2008-02-21,2008-02-21,0.92,2008-02-21,high
29285W10,2013.0,2.0,0.74,0.67,29285W10,ENGILITY HOLDINGS INC,Engility Holdings Inc,high,transcripts_by_company/Engility_Holdings_Inc_2013Q2.txt,2013-05-13,2013-05-13,0.79,2013-05-13,high
04418610,2017.0,3.0,0.78,0.9,04418610,ASHLAND GLOBAL HOLDINGS INC,Ashland Global Holdings Inc.,high,transcripts_by_company/Ashland_Global_Holdings_Inc_2017Q3.txt,2017-08-02,2017-08-01,0.83,2017-08-01,high
47102X10,2017.0,1.0,0.23,0.23,47102X10,"JANUS CAPITAL GROUP, INC.",Janus Capital Group Inc,high,transcripts_by_company/Janus_Capital_Group_Inc_2017Q1.txt,2017-01-24,2017-01-24,0.84,2017-01-24,high
20451Q10,2017.0,2.0,0.43,0.42,20451Q10,COMPASS DIVERSIFIED HOLDINGS,Compass Diversified Holdings LLC,high,transcripts_by_company/Compass_Diversified_Holdings_LLC_2017Q2.txt,2017-05-04,2017-05-03,0.25,2017-05-03,high
59117610,2012.0,3.0,-0.03,0.14,59117610,METALICO INC,"Metalico, Inc.",high,transcripts_by_company/Metalico_Inc_2012Q3.txt,2012-08-07,2012-08-07,-0.01,2012-08-07,high
V5633W10,2017.0,3.0,-0.59,-0.62,V5633W10,MAKEMYTRIP LTD,MakeMyTrip Limited,high,transcripts_by_company/MakeMyTrip_Limited_2017Q3.txt,2017-08-09,2017-08-09,-0.7,2017-08-09,high
02922710,2020.0,1.0,-0.29,0.12,02922710,AMERICAN RENAL ASSOCIATES HOLDIN,"American Renal Associates Holdings, Inc.",high,transcripts_by_company/American_Renal_Associates_Holdings_Inc_2020Q1.txt,2020-03-16,2020-03-16,0.26,2020-03-16,high
15478510,2004.0,1.0,0.05,0.08,15478510,CENTRAL PARKING,Central Parking Corporation,high,transcripts_by_company/Central_Parking_Corporation_2004Q1.txt,2004-01-29,2004-01-28,0.25,2004-01-28,high
86959K10,2011.0,2.0,,,86959K10,SUZANO SA,Suzano Papel e Celulose SA,high,transcripts_by_company/Suzano_Papel_e_Celulose_SA_2011Q2.txt,2011-05-12,2011-05-10,,2011-05-10,high
74460D10,2003.0,3.0,0.39,0.3,74460D10,PUBLIC STORAGE INC,Public Storage,high,transcripts_by_company/Public_Storage_2003Q3.txt,2003-08-06,2003-08-05,0.34,2003-08-05,high
00211V10,2021.0,2.0,,,00211V10,ATA CREATIVITY GLOBAL,ATA Creativity Global,high,transcripts_by_company/ATA_Creativity_Global_2021Q2.txt,2021-05-14,2021-05-13,,2021-05-13,high
30066A10,2015.0,1.0,0.05,0.09,30066A10,EXAMWORKS GROUP INC,"ExamWorks Group, Inc.",high,transcripts_by_company/ExamWorks_Group_Inc_2015Q1.txt,2015-02-18,2015-02-18,0.25,2015-02-18,high
14754D10,2007.0,1.0,0.63,0.52,14754D10,CASH AMERICA,"Advance America, Cash Advance Centers, Inc.",high,transcripts_by_company/Advance_America_Cash_Advance_Centers_Inc_2007Q1.txt,2007-02-08,2007-04-26,0.63,2007-04-26,high
72447910,2005.0,3.0,0.66,0.66,72447910,PITNEY BOWES INC,"Pitney Bowes, Inc.",high,transcripts_by_company/Pitney_Bowes_Inc_2005Q3.txt,2005-07-25,2005-07-25,0.67,2005-07-25,high
86853210,2012.0,4.0,0.12,0.14,86853210,SUPERTEX INC,Supertex Inc,high,transcripts_by_company/Supertex_Inc_2012Q4.txt,2012-10-22,2012-10-22,0.06,2012-10-22,high
14912310,2017.0,3.0,1.95,0.8,14912310,CATERPILLAR INC,Caterpillar Inc.,high,transcripts_by_company/Caterpillar_Inc_2017Q3.txt,2017-07-25,2017-07-25,1.49,2017-07-25,high
50023310,2010.0,3.0,0.17,0.13,50023310,KOHLBERG CAPITAL CORP,Kohlberg Capital Corporation,high,transcripts_by_company/Kohlberg_Capital_Corporation_2010Q3.txt,2010-08-10,2010-08-10,0.01,2010-08-10,high
51476K10,2007.0,2.0,0.57,0.6,51476K10,LANDAUER INC,Landauer,high,transcripts_by_company/Landauer_2007Q2.txt,2007-05-01,2007-05-01,0.65,2007-05-01,high
M4R82T10,2021.0,4.0,0.22,0.16,M4R82T10,FIVERR INTERNATIONAL LTD,Fiverr International Ltd.,high,transcripts_by_company/Fiverr_International_Ltd_2021Q4.txt,2021-11-10,2021-11-10,0.19,2021-11-10,high
60649T10,2020.0,1.0,-0.24,0.16,60649T10,MISTRAS GROUP INC,"Mistras Group, Inc.",high,transcripts_by_company/Mistras_Group_Inc_2020Q1.txt,2020-03-26,2020-03-25,0.32,2020-03-25,high
68389X10,2016.0,3.0,0.55,0.6,68389X10,ORACLE CORP,Oracle Corporation,high,transcripts_by_company/Oracle_Corporation_2016Q3.txt,2016-09-15,2016-09-15,0.55,2016-09-15,high
25380710,2005.0,3.0,-0.21,-0.12,25380710,DIGIMARC CORP,Digimarc Corporation,high,transcripts_by_company/Digimarc_Corporation_2005Q3.txt,2005-08-09,2005-08-09,-0.3,2005-08-09,high
03768E10,2019.0,4.0,1.1,0.73,03768E10,APOLLO GLOBAL MANAGEMENT INC,"Apollo Global Management, Inc.",high,transcripts_by_company/Apollo_Global_Management_Inc_2019Q4.txt,2019-11-07,2019-11-01,0.54,2019-11-01,high
23251P10,2010.0,4.0,0.25,0.23,23251P10,CYBERONICS INC,"Cyberonics, Inc.",high,transcripts_by_company/Cyberonics_Inc_2010Q4.txt,2010-11-22,2010-11-22,0.25,2010-11-22,high
78409V10,2023.0,1.0,3.15,3.28,78409V10,S&P GLOBAL INC,WSP Global Inc.,high,transcripts_by_company/WSP_Global_Inc_2023Q1.txt,2023-03-09,2023-04-27,3.15,2023-04-27,high
89785L10,2020.0,2.0,0.04,-0.02,89785L10,TRUECAR INC,"TrueCar, Inc.",high,transcripts_by_company/TrueCar_Inc_2020Q2.txt,2020-05-21,2020-05-07,0.04,2020-05-07,high
67000210,2018.0,4.0,-0.13,-0.13,67000210,NOVAVAX INC,"Novavax, Inc.",high,transcripts_by_company/Novavax_Inc_2018Q4.txt,2018-11-07,2018-11-07,-0.12,2018-11-07,high
68247810,2003.0,4.0,0.08,,68247810,ONEIDA FINANCIAL CORP.,Oneida Ltd.,high,transcripts_by_company/Oneida_Ltd_2003Q4.txt,2003-12-04,2004-02-06,0.57,2004-02-06,high
69790010,2017.0,3.0,0.15,0.16,69790010,PAN AMERICAN SILVER CORP,Pan American Silver Corp.,high,transcripts_by_company/Pan_American_Silver_Corp_2017Q3.txt,2017-08-10,2017-08-09,0.15,2017-08-09,high
04013V10,2014.0,1.0,0.17,0.3,04013V10,ARES COMMERCIAL REAL ESTATE CORP,Ares Commercial Real Estate Corp.,high,transcripts_by_company/Ares_Commercial_Real_Estate_Corp_2014Q1.txt,2014-03-17,2014-03-17,0.72,2014-03-17,high
75508B10,2022.0,1.0,-0.39,0.03,75508B10,RAYONIER ADVANCED MATERIALS INC,Rayonier Inc.,high,transcripts_by_company/Rayonier_Inc_2022Q1.txt,2022-02-03,2022-02-23,-0.67,2022-02-23,high
53224V10,2015.0,1.0,-0.06,0.04,53224V10,LIFELOCK INC,"LifeLock, Inc.",high,transcripts_by_company/LifeLock_Inc_2015Q1.txt,2015-02-12,2015-02-10,0.48,2015-02-10,high
45110710,2010.0,4.0,0.41,0.7,45110710,IDACORP INC.,"IDACORP, Inc. &amp; Idaho Power",high,transcripts_by_company/IDACORP_Inc_and_Idaho_Power_2010Q4.txt,2010-10-28,2010-10-28,1.39,2010-10-28,high
04956010,2019.0,4.0,1.47,1.41,04956010,ATMOS ENERGY CORPORATION,Atmos Energy Corporation,high,transcripts_by_company/Atmos_Energy_Corporation_2019Q4.txt,2019-11-07,2019-11-06,4.35,2019-11-06,high
26874R10,2006.0,4.0,1.65,1.69,26874R10,ENI SPA,Davide Campari-Milano S.p.A.,high,transcripts_by_company/Davide_Campari-Milano_SpA_2006Q4.txt,2006-11-08,2006-11-10,1.81,2006-11-10,high
85289110,2005.0,2.0,1.89,1.62,85289110,STANCORP FINANCIAL GROUP INC.,StanCorp,high,transcripts_by_company/StanCorp_2005Q2.txt,2005-04-26,2005-04-26,1.55,2005-04-26,high
