CUSIP,fiscal_year,quarter,actual_eps,forecast_eps,cusip,eps_name,transcript_name,confidence_level,filepath,transcript_date,eps_date,eps_value,eps_date_from_mapping,confidence_level_from_mapping
92228010,2021.0,3.0,0.05,0.03,92228010,VARONIS SYSTEMS INC,"Varonis Systems, Inc.",high,transcripts_by_company/Varonis_Systems_Inc_2021Q3.txt,2021-08-02,2021-08-02,-0.01,2021-08-02,high
85512C10,2015.0,4.0,,0.3,85512C10,STAR GAS PARTNERS L. P.,"Star Gas Partners, LP",high,transcripts_by_company/Star_Gas_Partners_LP_2015Q4.txt,2015-12-10,2015-12-09,1.03,2015-12-09,high
50187A10,2018.0,3.0,0.95,0.93,50187A10,LHC GROUP INC,"LHC Group, Inc.",high,transcripts_by_company/LHC_Group_Inc_2018Q3.txt,2018-08-02,2018-08-01,0.84,2018-08-01,high
40403010,2006.0,3.0,0.54,0.32,40403010,H&E EQUIPMENT SERVICES INC,"H&amp;E Equipment Services, Inc.",high,transcripts_by_company/HandE_Equipment_Services_Inc_2006Q3.txt,2006-08-11,2006-08-10,0.52,2006-08-10,high
78437540,2018.0,3.0,,,78437540,AB SKF,AB SKF (publ),high,transcripts_by_company/AB_SKF_publ_2018Q3.txt,2018-07-19,2018-07-19,,2018-07-19,high
29428V10,2014.0,2.0,-0.4,-0.26,29428V10,EPIZYME INC,"Epizyme, Inc.",high,transcripts_by_company/Epizyme_Inc_2014Q2.txt,2014-05-13,2014-05-13,-0.22,2014-05-13,high
36241U10,2009.0,2.0,0.08,0.04,36241U10,GSI TECHNOLOGY INC,GSI Technology Inc,high,transcripts_by_company/GSI_Technology_Inc_2009Q2.txt,2009-05-07,2009-05-07,0.33,2009-05-07,high
57948910,2012.0,2.0,0.19,0.15,57948910,MCCLATCHY COMPANY,The McClatchy Company,high,transcripts_by_company/The_McClatchy_Company_2012Q2.txt,2012-04-25,2012-04-25,-0.03,2012-04-25,high
G8127610,2013.0,4.0,0.42,0.48,G8127610,SIGNET JEWELERS LTD,Signet Jewelers Limited,high,transcripts_by_company/Signet_Jewelers_Limited_2013Q4.txt,2013-10-08,2013-11-26,0.42,2013-11-26,high
22565510,2021.0,2.0,0.53,0.49,22565510,CRESCENT CAPITAL BDC INC,"Crescent Capital BDC, Inc.",high,transcripts_by_company/Crescent_Capital_BDC_Inc_2021Q2.txt,2021-05-11,2021-05-12,0.46,2021-05-12,high
74934Q10,2022.0,4.0,1.19,1.26,74934Q10,RCI HOSPITALITY HOLDINGS INC,"RCI Hospitality Holdings, Inc.",high,transcripts_by_company/RCI_Hospitality_Holdings_Inc_2022Q4.txt,2022-12-14,2022-12-14,5.38,2022-12-14,high
50125N10,2015.0,1.0,,,50125N10,KUMBA IRON ORE LTD,Kumba Iron Ore Ltd,high,transcripts_by_company/Kumba_Iron_Ore_Ltd_2015Q1.txt,2015-02-10,2015-02-10,,2015-02-10,high
87243810,2012.0,2.0,0.32,0.33,87243810,THL CREDIT INC,"THL Credit, Inc.",high,transcripts_by_company/THL_Credit_Inc_2012Q2.txt,2012-05-04,2012-05-03,0.3,2012-05-03,high
91913430,2012.0,4.0,,3.65,91913430,VALEO SA,Valeo SA,high,transcripts_by_company/Valeo_SA_2012Q4.txt,2012-10-18,2012-10-18,,2012-10-18,high
01623010,2008.0,1.0,0.21,,01623010,ALICO INC,Alibaba.com Limited,high,transcripts_by_company/Alibabacom_Limited_2008Q1.txt,2008-03-18,2008-05-12,0.21,2008-05-12,high
86764L10,2006.0,2.0,0.81,0.69,86764L10,SUNOCO LOGISTICS PARTNERS LP,"Sunoco Logistics Partners, L.P.",high,transcripts_by_company/Sunoco_Logistics_Partners_LP_2006Q2.txt,2006-04-21,2006-04-20,0.66,2006-04-20,high
68621F10,2022.0,1.0,0.0,0.07,68621F10,ORGANOGENESIS HOLDINGS INC,Organogenesis Holdings Inc.,high,transcripts_by_company/Organogenesis_Holdings_Inc_2022Q1.txt,2022-03-01,2022-03-01,0.71,2022-03-01,high
25065D10,2009.0,3.0,,,25065D10,DESTINATION MATERNITY CORP,Destination Maternity Corp,high,transcripts_by_company/Destination_Maternity_Corp_2009Q3.txt,2009-07-29,2009-07-29,1.12,2009-07-29,high
92334N10,2013.0,1.0,,,92334N10,VEOLIA ENVIRONNEMENT SA,Veolia Environnement SA,high,transcripts_by_company/Veolia_Environnement_SA_2013Q1.txt,2013-02-28,2013-02-28,1.08,2013-02-28,high
74360610,2009.0,2.0,0.57,0.53,74360610,"PROSPERITY BANCSHARES, INC.","Prosperity Bancshares, Inc.",high,transcripts_by_company/Prosperity_Bancshares_Inc_2009Q2.txt,2009-04-17,2009-04-17,0.55,2009-04-17,high
63905010,2020.0,1.0,0.04,0.31,63905010,NATUS MEDICAL INC,Natus Medical Incorporated,high,transcripts_by_company/Natus_Medical_Incorporated_2020Q1.txt,2020-02-06,2020-02-06,1.24,2020-02-06,high
13119310,2003.0,3.0,0.03,0.08,13119310,CALLAWAY GOLF CO,Callaway Gold Co.,high,transcripts_by_company/Callaway_Gold_Co_2003Q3.txt,2003-07-17,2003-07-17,0.52,2003-07-17,high
11434010,2004.0,3.0,0.42,0.29,11434010,BROOKS AUTOMATION INC,"Brooks Automation, Inc.",high,transcripts_by_company/Brooks_Automation_Inc_2004Q3.txt,2004-07-29,2004-07-29,0.31,2004-07-29,high
62942M20,2015.0,1.0,0.843,1.2,62942M20,NTT DOCOMO INC,NTT docomo Inc,high,transcripts_by_company/NTT_docomo_Inc_2015Q1.txt,2015-01-29,2015-01-29,,2015-01-29,high
40050110,2023.0,4.0,1.477,1.47,40050110,GRUPO AEROPORTUARIO DEL CENTRO N,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",high,transcripts_by_company/Grupo_Aeroportuario_del_Centro_Norte_SAB_de_CV_2023Q4.txt,2023-10-30,2023-11-02,1.712,2023-11-02,high
72941B10,2021.0,4.0,,-0.1,72941B10,PLURALSIGHT INC,"Pluralsight, Inc.",high,transcripts_by_company/Pluralsight_Inc_2021Q4.txt,2020-11-05,2020-11-05,0.0,2020-11-05,high
48658710,2013.0,2.0,0.42,0.41,48658710,KAYDON CORP,Kaydon Corporation,high,transcripts_by_company/Kaydon_Corporation_2013Q2.txt,2013-05-09,2013-05-09,0.37,2013-05-09,high
16938P10,2011.0,2.0,,,16938P10,CHINA GRENTECH CORP LTD,China GrenTech Corporation Limited,high,transcripts_by_company/China_GrenTech_Corporation_Limited_2011Q2.txt,2011-05-13,2011-05-12,,2011-05-12,high
28102010,2021.0,4.0,1.16,1.01,28102010,EDISON INTERNATIONAL,Edison International,high,transcripts_by_company/Edison_International_2021Q4.txt,2021-11-02,2021-11-02,1.69,2021-11-02,high
63920810,2004.0,1.0,0.12,0.02,63920810,NAVARRE CORP,Navarre Corporation,high,transcripts_by_company/Navarre_Corporation_2004Q1.txt,2004-01-22,2004-01-21,0.21,2004-01-21,high
15135B10,2015.0,3.0,0.84,0.76,15135B10,CENTENE CORP,Centene Corporation,high,transcripts_by_company/Centene_Corporation_2015Q3.txt,2015-07-28,2015-07-28,0.73,2015-07-28,high
14054R10,2016.0,4.0,0.43,0.47,14054R10,CAPITALA FINANCE CORP,Capitala Finance Corporation,high,transcripts_by_company/Capitala_Finance_Corporation_2016Q4.txt,2016-11-09,2016-11-08,0.47,2016-11-08,high
23426410,2003.0,4.0,0.34,0.27,23426410,"DAKTRONICS, INC.",Daktronics,high,transcripts_by_company/Daktronics_2003Q4.txt,2003-11-19,2003-11-18,0.34,2003-11-18,high
57776J10,2021.0,3.0,0.75,0.48,57776J10,MAXLINEAR INC,"MaxLinear, Inc.",high,transcripts_by_company/MaxLinear_Inc_2021Q3.txt,2021-07-28,2021-07-28,0.53,2021-07-28,high
29472R10,2008.0,4.0,0.0,0.08,29472R10,EQUITY LIFESTYLE PROPERTIES INC,"Equity LifeStyle Properties, Inc.",high,transcripts_by_company/Equity_LifeStyle_Properties_Inc_2008Q4.txt,2008-10-21,2008-10-20,0.06,2008-10-20,high
04621X10,2012.0,3.0,1.55,1.25,04621X10,ASSURANT INC,Assurant Inc,high,transcripts_by_company/Assurant_Inc_2012Q3.txt,2012-07-26,2012-07-25,1.58,2012-07-25,high
88156910,2017.0,2.0,-2.82,-1.55,88156910,TESARO INC,"Tesaro, Inc.",high,transcripts_by_company/Tesaro_Inc_2017Q2.txt,2017-05-09,2017-05-09,-2.55,2017-05-09,high
80067710,2011.0,4.0,-0.12,-0.15,80067710,SANGAMO BIOSCIENCES INC,Sangamo Biosciences Inc.,high,transcripts_by_company/Sangamo_Biosciences_Inc_2011Q4.txt,2011-10-21,2011-10-25,-0.18,2011-10-25,high
45780R10,2015.0,2.0,0.23,0.2,45780R10,INSTALLED BUILDING PRODUCTS INC,Installed Building Products,high,transcripts_by_company/Installed_Building_Products_2015Q2.txt,2015-05-12,2015-05-12,0.05,2015-05-12,high
89484Q10,2016.0,3.0,-0.04,-0.03,89484Q10,TREMOR VIDEO INC,"Tremor Video, Inc.",high,transcripts_by_company/Tremor_Video_Inc_2016Q3.txt,2016-08-04,2016-08-04,-0.07,2016-08-04,high
45773Y10,2011.0,3.0,0.08,0.08,45773Y10,INNERWORKINGS INC,"InnerWorkings, Inc.",high,transcripts_by_company/InnerWorkings_Inc_2011Q3.txt,2011-08-04,2011-08-04,0.08,2011-08-04,high
81762P10,2017.0,4.0,0.35,0.38,81762P10,SERVICENOW INC,"ServiceNow, Inc.",high,transcripts_by_company/ServiceNow_Inc_2017Q4.txt,2017-10-25,2017-10-25,0.38,2017-10-25,high
14754D10,2008.0,3.0,0.63,0.69,14754D10,CASH AMERICA,"Advance America, Cash Advance Centers, Inc.",high,transcripts_by_company/Advance_America_Cash_Advance_Centers_Inc_2008Q3.txt,2008-07-24,2008-07-24,0.67,2008-07-24,high
45783Q10,2022.0,3.0,-0.32,0.42,45783Q10,INOTIV INC,"Inotiv, Inc.",high,transcripts_by_company/Inotiv_Inc_2022Q3.txt,2021-08-11,2021-08-11,-0.15,2021-08-11,high
13089P10,2016.0,4.0,-0.45,-0.56,13089P10,CALITHERA BIOSCIENCES INC,"Calithera Biosciences, Inc.",high,transcripts_by_company/Calithera_Biosciences_Inc_2016Q4.txt,2016-11-09,2016-11-09,-0.44,2016-11-09,high
55336810,2021.0,3.0,0.27,0.1,55336810,MP MATERIALS CORP,Neo Performance Materials Inc.,high,transcripts_by_company/Neo_Performance_Materials_Inc_2021Q3.txt,2021-08-12,2021-08-05,0.17,2021-08-05,high
75747910,2012.0,4.0,,,75747910,REDIFF.COM INDIA LIMITED ADR,Info Edge (India) Limited,high,transcripts_by_company/Info_Edge_India_Limited_2012Q4.txt,2012-10-19,2012-10-26,,2012-10-26,high
98585N10,2022.0,1.0,-0.03,-0.03,98585N10,YEXT INC,"Yext, Inc.",high,transcripts_by_company/Yext_Inc_2022Q1.txt,2022-03-08,2022-03-08,-0.15,2022-03-08,high
32073410,2023.0,3.0,0.3,0.4,32073410,FIRST LONG ISLAND CORP,First of Long Island Corp.,high,transcripts_by_company/First_of_Long_Island_Corp_2023Q3.txt,2023-07-28,2023-07-27,0.31,2023-07-27,high
68403P20,2014.0,4.0,-0.19,-0.21,68403P20,ORAMED PHARMACEUTICALS INC,Oramed Pharmaceuticals,high,transcripts_by_company/Oramed_Pharmaceuticals_2014Q4.txt,2014-11-03,2014-11-14,-0.62,2014-11-14,high
03748R10,2015.0,4.0,0.43,0.18,03748R10,APARTMENT INVESTMENT AND MANAGEM,Apartment Investment and Management Company,high,transcripts_by_company/Apartment_Investment_and_Management_Company_2015Q4.txt,2015-10-06,2015-11-03,0.12,2015-11-03,high
59511210,2004.0,1.0,-0.04,-0.15,59511210,MICRON TECHNOLOGY INC,Micron Technology,high,transcripts_by_company/Micron_Technology_2004Q1.txt,2004-03-24,2004-03-24,-0.04,2004-03-24,high
30049A10,2009.0,1.0,-0.04,0.0,30049A10,EVOLUTION PETROLEUM CORP,Evolution Petroleum Corporation,high,transcripts_by_company/Evolution_Petroleum_Corporation_2009Q1.txt,2009-02-17,2009-02-17,-0.04,2009-02-17,high
90249410,2007.0,4.0,0.07,0.27,90249410,TYSON FOODS INC,"Tyson Foods, Inc.",high,transcripts_by_company/Tyson_Foods_Inc_2007Q4.txt,2007-11-12,2007-11-12,0.74,2007-11-12,high
51601210,2015.0,4.0,0.95,0.97,51601210,LANNETT COMPANY INC,"Lannett Company, Inc.",high,transcripts_by_company/Lannett_Company_Inc_2015Q4.txt,2015-11-04,2015-11-04,0.89,2015-11-04,high
G9826810,2011.0,4.0,0.73,0.49,G9826810,XYRATEX LTD,Xyratex Ltd.,high,transcripts_by_company/Xyratex_Ltd_2011Q4.txt,2011-12-08,2012-01-05,1.27,2012-01-05,high
0731761X,2008.0,2.0,0.38,,0731761X,BAYTEX ENERGY TRUST,Baytex EnergyTrust,high,transcripts_by_company/Baytex_EnergyTrust_2008Q2.txt,2008-05-14,2008-05-14,0.41,2008-05-14,high
05952010,2020.0,2.0,0.268,0.48,05952010,BANCO CHILE,"Banco de Sabadell, S.A.",high,transcripts_by_company/Banco_de_Sabadell_SA_2020Q2.txt,2020-04-30,2020-05-07,0.338,2020-05-07,high
89989610,2021.0,1.0,0.82,0.53,89989610,TUPPERWARE BRANDS CORP,Tupperware Brands Corporation,high,transcripts_by_company/Tupperware_Brands_Corporation_2021Q1.txt,2021-03-10,2021-03-10,2.24,2021-03-10,high
09091110,2018.0,1.0,-0.2,-0.05,09091110,BIOLASE INC,"BIOLASE, Inc.",high,transcripts_by_company/BIOLASE_Inc_2018Q1.txt,2018-03-14,2018-03-14,-0.18,2018-03-14,high
00790310,2005.0,1.0,-0.04,0.13,00790310,ADVANCED MICRO DEVICES INC,Advanced Micro Devices,high,transcripts_by_company/Advanced_Micro_Devices_2005Q1.txt,2005-01-18,2005-01-18,0.38,2005-01-18,high
01877R10,2021.0,1.0,0.19,0.06,01877R10,ALLIANCE RESOURCE PARTNERS LP,"Alliance Resource Partners, L.P.",high,transcripts_by_company/Alliance_Resource_Partners_LP_2021Q1.txt,2021-02-01,2021-02-01,-1.02,2021-02-01,high
66981J10,2023.0,1.0,1.52,0.74,66981J10,MINISO GROUP HOLDING LTD,MINISO Group Holding Limited,high,transcripts_by_company/MINISO_Group_Holding_Limited_2023Q1.txt,2023-02-28,2023-02-28,1.16,2023-02-28,high
62936P10,2005.0,4.0,-0.96,-1.28,62936P10,NPS PHARMACEUTICALS INCORPORATED,NPS Pharmaceuticals,high,transcripts_by_company/NPS_Pharmaceuticals_2005Q4.txt,2005-11-04,2005-11-04,-0.95,2005-11-04,high
09702310,2006.0,4.0,1.29,1.01,09702310,BOEING CO,Boeing Company,high,transcripts_by_company/Boeing_Company_2006Q4.txt,2006-10-25,2006-10-25,0.89,2006-10-25,high
G0176J10,2018.0,3.0,1.23,1.21,G0176J10,ALLEGION PLC,Allegion plc,high,transcripts_by_company/Allegion_plc_2018Q3.txt,2018-07-26,2018-07-26,1.25,2018-07-26,high
33773810,2022.0,4.0,1.91,1.81,33773810,FISERV INC,"Fiserv, Inc.",high,transcripts_by_company/Fiserv_Inc_2022Q4.txt,2021-10-27,2021-10-27,1.47,2021-10-27,high
55087P10,2022.0,3.0,0.1,0.27,55087P10,LYFT INC,"Lyft, Inc.",high,transcripts_by_company/Lyft_Inc_2022Q3.txt,2022-08-04,2022-08-04,0.13,2022-08-04,high
58155Q10,2011.0,4.0,1.4,1.54,58155Q10,"MCKESSON HBOC, INC.",McKesson Corporation,high,transcripts_by_company/McKesson_Corporation_2011Q4.txt,2011-11-10,2012-01-30,1.4,2012-01-30,high
48020Q10,2019.0,2.0,2.94,2.5,48020Q10,JONES LANG LASALLE INC,Jones Lang LaSalle Incorporated,high,transcripts_by_company/Jones_Lang_LaSalle_Incorporated_2019Q2.txt,2019-05-07,2019-05-07,0.89,2019-05-07,high
49918380,2011.0,1.0,0.31,0.25,49918380,KNOLOGY INC,"Knology, Inc.",high,transcripts_by_company/Knology_Inc_2011Q1.txt,2011-02-22,2011-02-22,0.53,2011-02-22,high
29603630,2011.0,3.0,,,29603630,ERSTE GROUP BANK AG,Erste Group Bank AG,high,transcripts_by_company/Erste_Group_Bank_AG_2011Q3.txt,2011-07-29,2011-07-29,,2011-07-29,high
21664010,2004.0,2.0,0.43,0.51,21664010,COOPER CAMERON CORP,Cooper Cameron,high,transcripts_by_company/Cooper_Cameron_2004Q2.txt,2004-04-28,2004-04-28,0.31,2004-04-28,high
60456710,2012.0,2.0,0.35,0.04,60456710,MIPS TECHNOLOGIES INC,MIPS Technologies,high,transcripts_by_company/MIPS_Technologies_2012Q2.txt,2012-04-26,2012-04-26,-0.01,2012-04-26,high
01433910,2017.0,2.0,-1.48,-0.99,01433910,ALDER BIOPHARMACEUTICALS INC,Alder BioPharmaceuticals Company,high,transcripts_by_company/Alder_BioPharmaceuticals_Company_2017Q2.txt,2017-06-27,2017-08-08,-1.48,2017-08-08,high
46631310,2005.0,2.0,0.33,0.31,46631310,JABIL CIRCUIT INC,"Jabil Circuit, Inc.",high,transcripts_by_company/Jabil_Circuit_Inc_2005Q2.txt,2005-06-21,2005-06-21,0.33,2005-06-21,high
00911910,2021.0,1.0,-3.807,-3.86,00911910,AIR FRANCE-KLM,Air France-KLM SA,high,transcripts_by_company/Air_France-KLM_SA_2021Q1.txt,2021-02-18,2021-02-18,-16.713,2021-02-18,high
67459910,2019.0,1.0,0.84,1.61,67459910,OCCIDENTAL PETROLEUM CORP,Occidental Petroleum Corporation,high,transcripts_by_company/Occidental_Petroleum_Corporation_2019Q1.txt,2019-02-13,2019-02-12,5.01,2019-02-12,high
41319710,2021.0,1.0,0.38,0.01,41319710,HARMONY BIOSCIENCES HOLDINGS INC,"Harmony Biosciences Holdings, Inc.",high,transcripts_by_company/Harmony_Biosciences_Holdings_Inc_2021Q1.txt,2021-03-25,2021-03-25,0.21,2021-03-25,high
34417710,2016.0,2.0,0.22,0.24,34417710,FOGO DE CHAO INC,"Fogo De Chao, Inc.",high,transcripts_by_company/Fogo_De_Chao_Inc_2016Q2.txt,2016-05-10,2016-05-10,0.21,2016-05-10,high
06846N10,2013.0,1.0,-0.25,0.13,06846N10,BILL BARRETT CORP,Bill Barrett Corporation,high,transcripts_by_company/Bill_Barrett_Corporation_2013Q1.txt,2013-02-22,2013-02-21,0.15,2013-02-21,high
88033G40,2016.0,1.0,0.45,0.54,88033G40,TENET HEALTHCARE CORP,Tenet Healthcare Corporation,high,transcripts_by_company/Tenet_Healthcare_Corporation_2016Q1.txt,2016-01-12,2016-02-22,2.05,2016-02-22,high
65175410,2009.0,2.0,0.02,0.01,65175410,NEWPORT BANCORP INC,Newport Corporation,high,transcripts_by_company/Newport_Corporation_2009Q2.txt,2009-05-07,2009-07-24,0.02,2009-07-24,high
82454310,2018.0,1.0,0.15,0.07,82454310,SHILOH INDUSTRIES INC,"Shiloh Industries, Inc.",high,transcripts_by_company/Shiloh_Industries_Inc_2018Q1.txt,2018-01-05,2018-01-05,0.53,2018-01-05,high
01748H10,2016.0,2.0,0.4,0.36,01748H10,ALLEGIANCE BANCSHARES INC,"Allegiance Bancshares, Inc.",high,transcripts_by_company/Allegiance_Bancshares_Inc_2016Q2.txt,2016-04-26,2016-04-26,0.39,2016-04-26,high
30212W10,2023.0,2.0,0.06,0.15,30212W10,EXP WORLD HOLDINGS INC,"eXp World Holdings, Inc.",high,transcripts_by_company/eXp_World_Holdings_Inc_2023Q2.txt,2023-05-02,2023-05-02,0.01,2023-05-02,high
53245710,2019.0,1.0,1.33,1.42,53245710,ELI LILLY AND CO,Eli Lilly and Company,high,transcripts_by_company/Eli_Lilly_and_Company_2019Q1.txt,2019-02-06,2019-02-06,5.55,2019-02-06,high
09073M10,2018.0,3.0,0.98,1.11,09073M10,BIO-TECHNE CORP,Bio-Techne Corporation,high,transcripts_by_company/Bio-Techne_Corporation_2018Q3.txt,2018-08-07,2018-08-07,4.54,2018-08-07,high
45252110,2015.0,1.0,0.06,0.14,45252110,IMMERSION CORP,Immersion Corporation,high,transcripts_by_company/Immersion_Corporation_2015Q1.txt,2015-02-26,2015-02-26,0.32,2015-02-26,high
63861C10,2012.0,4.0,0.83,0.57,63861C10,NATIONSTAR MORTGAGE HOLDINGS INC,Nationstar Mortgage Holdings Inc.,high,transcripts_by_company/Nationstar_Mortgage_Holdings_Inc_2012Q4.txt,2012-11-27,2012-11-06,0.61,2012-11-06,high
65653310,2014.0,1.0,,,65653310,NORSKE SKOGINDUSTRIER ASA-A,Norske Skogindustrier ASA,high,transcripts_by_company/Norske_Skogindustrier_ASA_2014Q1.txt,2014-02-05,2014-02-05,,2014-02-05,high
38238810,2010.0,2.0,1.24,1.08,38238810,BF GOODRICH COMPANY,Goodrich Corporation,high,transcripts_by_company/Goodrich_Corporation_2010Q2.txt,2010-04-22,2010-04-22,0.86,2010-04-22,high
12372010,2009.0,3.0,,,12372010,BUTLER NATIONAL CORPORATION,Butler National Corporation,high,transcripts_by_company/Butler_National_Corporation_2009Q3.txt,2009-07-22,2009-07-20,,2009-07-20,high
17206210,2021.0,1.0,1.37,1.04,17206210,CINCINNATI FINANCIAL CORP,Cincinnati Financial Corporation,high,transcripts_by_company/Cincinnati_Financial_Corporation_2021Q1.txt,2021-02-11,2021-02-10,3.28,2021-02-10,high
26433B10,2009.0,3.0,0.22,0.26,26433B10,DUFF & PHELPS CORP NEW,Duff &amp; Phelps Corp.,high,transcripts_by_company/Duff_and_Phelps_Corp_2009Q3.txt,2009-08-03,2009-08-03,0.22,2009-08-03,high
44109J10,2022.0,1.0,0.27,0.21,44109J10,HOSTESS BRANDS INC,"Hostess Brands, Inc.",high,transcripts_by_company/Hostess_Brands_Inc_2022Q1.txt,2022-03-01,2022-03-01,0.88,2022-03-01,high
05454010,2005.0,1.0,0.05,0.27,05454010,AXCELIS TECHNOLOGIES INC,Axcelis,high,transcripts_by_company/Axcelis_2005Q1.txt,2005-02-03,2005-02-03,0.73,2005-02-03,high
45868310,2003.0,1.0,0.08,0.07,45868310,INTERGRAPH CORP,Intergraph,high,transcripts_by_company/Intergraph_2003Q1.txt,2003-01-31,2003-01-31,0.26,2003-01-31,high
00915810,2022.0,3.0,2.89,2.8,00915810,AIR PRODUCTS AND CHEMICALS INC,"Air Products and Chemicals, Inc.",high,transcripts_by_company/Air_Products_and_Chemicals_Inc_2022Q3.txt,2022-08-04,2022-08-04,2.62,2022-08-04,high
68232410,2015.0,1.0,-0.08,-0.1,68232410,ONCOTHYREON INC,Oncothyreon Inc.,high,transcripts_by_company/Oncothyreon_Inc_2015Q1.txt,2015-03-10,2015-03-10,-0.64,2015-03-10,high
21683110,2020.0,2.0,-0.12,0.66,21683110,COOPER TIRE & RUBBER CO,Cooper Tire &amp; Rubber Company,high,transcripts_by_company/Cooper_Tire_and_Rubber_Company_2020Q2.txt,2020-05-08,2020-05-07,-0.23,2020-05-07,high
02553710,2018.0,2.0,1.01,0.84,02553710,AMERICAN ELECTRIC POWER COMPANY,"American Electric Power Company, Inc.",high,transcripts_by_company/American_Electric_Power_Company_Inc_2018Q2.txt,2018-04-26,2018-04-26,0.96,2018-04-26,high
Y2294C10,2022.0,3.0,0.95,0.66,Y2294C10,ENETI INC,Eneti Inc.,high,transcripts_by_company/Eneti_Inc_2022Q3.txt,2022-08-03,2022-08-03,1.36,2022-08-03,high
65473P10,2014.0,3.0,0.14,0.15,65473P10,NISOURCE INC,NiSource Inc.,high,transcripts_by_company/NiSource_Inc_2014Q3.txt,2014-09-29,2014-10-30,0.14,2014-10-30,high
87951230,2023.0,2.0,,,87951230,TELESAT CORP,Telesat Corporation,high,transcripts_by_company/Telesat_Corporation_2023Q2.txt,2023-05-11,2023-05-11,,2023-05-11,high
29379210,2004.0,3.0,0.21,0.26,29379210,ENTERPRISE PRODUCTS PARTNERS LP,Enterprise Products Partners,high,transcripts_by_company/Enterprise_Products_Partners_2004Q3.txt,2004-07-26,2004-07-26,0.11,2004-07-26,high
08579W10,2015.0,3.0,0.5,0.49,08579W10,BERRY PLASTICS GROUP INC,"Berry Plastics Group, Inc.",high,transcripts_by_company/Berry_Plastics_Group_Inc_2015Q3.txt,2015-07-31,2015-07-31,0.51,2015-07-31,high
26864810,2016.0,1.0,0.31,0.37,26864810,EMC CORP,QBE Insurance Group Limited,high,transcripts_by_company/QBE_Insurance_Group_Limited_2016Q1.txt,2016-02-22,2016-04-20,0.31,2016-04-20,high
27876210,2006.0,4.0,0.34,0.39,27876210,ECHOSTAR COMMUNICATIONS,EchoStar Communications Corporation,high,transcripts_by_company/EchoStar_Communications_Corporation_2006Q4.txt,2006-11-07,2006-11-07,0.31,2006-11-07,high
00912X30,2022.0,1.0,2.84,1.06,00912X30,AIR LEASE CORP,Air Lease Corporation,high,transcripts_by_company/Air_Lease_Corporation_2022Q1.txt,2022-02-17,2022-02-17,3.57,2022-02-17,high
53932010,2010.0,2.0,-0.19,-0.27,53932010,LIZ CLAIBORNE INC,Liz Claiborne Inc.,high,transcripts_by_company/Liz_Claiborne_Inc_2010Q2.txt,2010-05-06,2010-05-06,-0.38,2010-05-06,high
15671010,2004.0,3.0,0.44,0.3,15671010,CERADYNE INC CAL,"Ceradyne, Inc.",high,transcripts_by_company/Ceradyne_Inc_2004Q3.txt,2004-07-22,2004-07-22,0.4,2004-07-22,high
44107P10,2023.0,4.0,0.19,0.18,44107P10,HOST HOTELS  RESORTS INC,"Host Hotels &amp; Resorts, Inc.",high,transcripts_by_company/Host_Hotels_and_Resorts_Inc_CurrentQ4.txt,2023-11-02,2023-11-01,0.16,2023-11-01,high
89267P10,2010.0,1.0,0.05,0.12,89267P10,TRADESTATION GROUP INC,"TradeStation Group, Inc.",high,transcripts_by_company/TradeStation_Group_Inc_2010Q1.txt,2010-02-11,2010-02-11,0.38,2010-02-11,high
00122810,2016.0,1.0,0.4,0.6,00122810,AG MORTGAGE INVESTMENT TRUST INC,AG Mortgage Investment Trust Inc,high,transcripts_by_company/AG_Mortgage_Investment_Trust_Inc_2016Q1.txt,2016-02-26,2016-02-25,2.3,2016-02-25,high
42129810,2023.0,2.0,0.19,0.19,42129810,HAYWARD HOLDINGS INC,"Hayward Holdings, Inc.",high,transcripts_by_company/Hayward_Holdings_Inc_2023Q2.txt,2023-05-04,2023-05-04,0.07,2023-05-04,high
64093310,2002.0,4.0,0.25,0.21,64093310,NETBANK INC,NetBank Inc,high,transcripts_by_company/NetBank_Inc_2002Q4.txt,2002-10-23,2002-10-23,0.17,2002-10-23,high
58737610,2022.0,3.0,1.01,0.79,58737610,MERCANTILE BANK CORP,Mercantile Bank Corporation,high,transcripts_by_company/Mercantile_Bank_Corporation_2022Q3.txt,2022-07-19,2022-07-19,0.74,2022-07-19,high
26856L10,2018.0,1.0,0.11,0.1,26856L10,E.L.F. BEAUTY INC,"e.l.f. Beauty, Inc.",high,transcripts_by_company/elf_Beauty_Inc_2018Q1.txt,2018-02-27,2018-02-27,0.64,2018-02-27,high
74738J10,2023.0,3.0,,,74738J10,Q&K INTERNATIONAL GROUP LTD,"Houston International Insurance Group, Ltd.",high,transcripts_by_company/Houston_International_Insurance_Group_Ltd_2023Q3.txt,2020-09-22,2020-09-30,,2020-09-30,high
