filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/BANK_OF_AMERICA_CORP_2016Q3.txt,06050510,BAC,BANK OF AMERICA CORP,0.41,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/3M_CO_2020Q3.txt,88579Y10,MMM,3M CO,2.43,2.25
/Users/vazea/Desktop/NNW/transcripts_by_company/QUICKLOGIC_CORP_2019Q2.txt,74837P10,QUIK,QUICKLOGIC CORP,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/CAVIUM_INC_2012Q2.txt,14964U10,CAVM,CAVIUM INC,0.07,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/GOODRICH_CORPORATION_2005Q3.txt,38238810,GR,GOODRICH CORPORATION,0.49,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/ROCKWELL_AUTOMATION_INC_2007Q2.txt,77390310,ROK,ROCKWELL AUTOMATION INC,0.82,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTSMAN_CORP_2015Q3.txt,44701110,HUN,HUNTSMAN CORP,0.47,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/AUDIBLE_INC_2005Q3.txt,05069A30,ADBL,AUDIBLE INC,-0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/BLOCK_INC_2022Q4.txt,85223410,SQ,BLOCK INC,1.0,1.06
/Users/vazea/Desktop/NNW/transcripts_by_company/WINDSTREAM_CORP_2009Q3.txt,97381W10,WIN,WINDSTREAM CORP,0.18,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/LIBERTY_PROPERTY_TRUST_2015Q1.txt,53117210,LPT,LIBERTY PROPERTY TRUST,0.31,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/DEERE_CO_2011Q4.txt,24419910,DE,DEERE & CO,6.63,6.43
/Users/vazea/Desktop/NNW/transcripts_by_company/ENSERVCO_CORP_2020Q1.txt,29358Y10,ENSV,ENSERVCO CORP,-0.05,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ENTASIS_THERAPEUTICS_HOLDINGS_IN_2021Q3.txt,29361410,ETTX,ENTASIS THERAPEUTICS HOLDINGS IN,-0.26,-0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/STRYKER_CORP_2006Q2.txt,86366710,SYK,STRYKER CORP,0.52,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/LIGHTINTHEBOX_HOLDING_CO_LTD_2014Q1.txt,53225G10,LITB,LIGHTINTHEBOX HOLDING CO LTD,-0.16,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/FORTRESS_INVESTMENT_GROUP_LLC_2010Q1.txt,34958B10,FIG,FORTRESS INVESTMENT GROUP LLC,0.16,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_LABORATORIES_INC_2014Q3.txt,82691910,SLAB,SILICON LABORATORIES INC,0.52,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/EAST_WEST_BANCORP_INC_2009Q1.txt,27579R10,EWBC,EAST WEST BANCORP INC,-0.5,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_BANCSHARES_INC_2010Q4.txt,43689320,HOMB,HOME BANCSHARES INC,0.52,1.37
/Users/vazea/Desktop/NNW/transcripts_by_company/MCGRATH_RENTCORP_2011Q1.txt,58058910,MGRC,MCGRATH RENTCORP,0.39,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/LPL_FINANCIAL_HOLDINGS_INC_2021Q1.txt,50212V10,LPLA,LPL FINANCIAL HOLDINGS INC,1.77,1.46
/Users/vazea/Desktop/NNW/transcripts_by_company/MANULIFE_FINANCIAL_CORP_2011Q3.txt,56501R1X,MFC,MANULIFE FINANCIAL CORP,-0.73,-0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/VASCO_DATA_SECURITY_INTL_INC_2014Q4.txt,92230Y10,VDSI,VASCO DATA SECURITY INTL INC,0.83,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/HORNBECK_OFFSHORE_SERVICES_INC_2007Q4.txt,44054310,HOS,HORNBECK OFFSHORE SERVICES INC,3.54,3.52
/Users/vazea/Desktop/NNW/transcripts_by_company/STATE_AUTO_FINANCIAL_CORP_2012Q3.txt,85570710,STFC,STATE AUTO FINANCIAL CORP,-0.25,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/SHORETEL_INC_2013Q2.txt,82521110,SHOR,SHORETEL INC,-0.04,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/FERRELLGAS_PARTNERS_LP_2015Q1.txt,31529310,FGP,FERRELLGAS PARTNERS LP,-0.42,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ATI_INC_2017Q1.txt,01741R10,ATI,ATI INC,0.16,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/MONRO_INC_2012Q3.txt,61023610,MNRO,MONRO INC,0.42,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/WEST_PHARMACEUTICAL_SERVICES_INC_2006Q4.txt,95530610,WST,WEST PHARMACEUTICAL SERVICES INC,1.97,1.98
/Users/vazea/Desktop/NNW/transcripts_by_company/ENSCO_INTERNATIONAL_2007Q3.txt,26874Q10,ESV,ENSCO INTERNATIONAL,1.74,1.69
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOCRYST_PHARMACEUTICALS_INC_2013Q2.txt,09058V10,BCRX,BIOCRYST PHARMACEUTICALS INC,-0.23,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/EVERGY_INC_2022Q3.txt,30034W10,EVRG,EVERGY INC,2.01,1.84
/Users/vazea/Desktop/NNW/transcripts_by_company/AXT_INC_2019Q3.txt,00246W10,AXTI,AXT INC,-0.02,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/CONSOLIDATED_COMMUNICATIONS_HOLD_2019Q2.txt,20903410,CNSL,CONSOLIDATED COMMUNICATIONS HOLD,-0.03,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/DAQO_NEW_ENERGY_CORP_2020Q2.txt,23703Q20,DQ,DAQO NEW ENERGY CORP,0.47,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/NEUROPACE_INC_2021Q2.txt,64128810,NPCE,NEUROPACE INC,-0.48,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/PERVASIVE_SOFTWARE_INC_2004Q1.txt,71571010,PVSW,PERVASIVE SOFTWARE INC.,0.06,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/ECHOSTAR_CORP_2012Q2.txt,27876810,SATS,ECHOSTAR CORP,0.41,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/INFINITY_PHARMACEUTICALS_INC_2011Q1.txt,45665G30,INFI,INFINITY PHARMACEUTICALS INC,-0.09,-0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/KINDER_MORGAN_INC_2018Q4.txt,49456B10,KMI,KINDER MORGAN INC,0.89,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/DIANA_SHIPPING_INC_2021Q2.txt,Y2066G10,DSX,DIANA SHIPPING INC,0.02,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/WORKIVA_INC_2018Q3.txt,98139A10,WK,WORKIVA INC,-0.09,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBUS_MCKINNON_CORP_2006Q4.txt,19933310,CMCO,COLUMBUS MCKINNON CORP,1.77,1.72
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOFORM_MEDICAL_INC_2008Q3.txt,09065G10,BFRM,BIOFORM MEDICAL INC,-0.1,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/APACHE_CORP_2013Q3.txt,03741110,APA,APACHE CORP,2.32,2.15
/Users/vazea/Desktop/NNW/transcripts_by_company/MANNKIND_CORP_2008Q4.txt,56400P20,MNKD,MANNKIND CORP,-2.98,-2.81
/Users/vazea/Desktop/NNW/transcripts_by_company/KEYNOTE_SYSTEMS_INC_2005Q1.txt,49330810,KEYN,KEYNOTE SYSTEMS INC,0.04,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CARDTRONICS_PLC_2019Q2.txt,G1991C10,CATM,CARDTRONICS PLC,0.69,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIFI_INC_2016Q4.txt,90467720,UFI,UNIFI INC,1.98,2.0
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_ASSET_MANAGEMENT_INC_2009Q1.txt,11258510,BAM,BROOKFIELD ASSET MANAGEMENT INC,0.15,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/KVH_INDUSTRIES_INC_2017Q1.txt,48273810,KVHI,KVH INDUSTRIES INC,-0.09,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/CUSTOM_TRUCK_ONE_SOURCE_INC_2023Q1.txt,23204X10,CTOS,CUSTOM TRUCK ONE SOURCE INC,0.06,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/W_R_GRACE_CO_2020Q1.txt,38388F10,GRA,W R GRACE & CO,0.71,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/CHOICEPOINT_INC_2002Q2.txt,17038810,CPS,CHOICEPOINT INC,0.32,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/TRINITY_BIOTECH_PLC_2006Q1.txt,89643830,TRIB,TRINITY BIOTECH PLC,0.08,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/MCDONALDS_CORP_2013Q1.txt,58013510,MCD,MCDONALD'S CORP,1.26,1.27
/Users/vazea/Desktop/NNW/transcripts_by_company/MYLAN_INC_2011Q4.txt,62853010,MYL,MYLAN INC,2.04,2.0
/Users/vazea/Desktop/NNW/transcripts_by_company/MAXEON_SOLAR_TECHNOLOGIES_LTD_2022Q2.txt,Y5847310,MAXN,MAXEON SOLAR TECHNOLOGIES LTD,-2.15,-1.57
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRSTENERGY_CORP_2018Q1.txt,33793210,FE,FIRSTENERGY CORP,0.67,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/GP_STRATEGIES_CORP_2019Q4.txt,36225V10,GPX,GP STRATEGIES CORP,0.51,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/GRANITE_CONSTRUCTION_INC_2016Q3.txt,38732810,GVA,GRANITE CONSTRUCTION INC,0.92,0.97
/Users/vazea/Desktop/NNW/transcripts_by_company/NEONODE_INC_2014Q2.txt,64051M40,NEON,NEONODE INC,-0.1,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SCORPIO_TANKERS_INC_2022Q4.txt,Y7542C13,STNG,SCORPIO TANKERS INC,11.36,12.0
/Users/vazea/Desktop/NNW/transcripts_by_company/ANAREN_INC_2002Q4.txt,03274410,ANEN,ANAREN INC,0.13,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/FASTLY_INC_2021Q3.txt,31188V10,FSLY,FASTLY INC,-0.11,-0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/APARTMENT_INVESTMENT_AND_MANAGEM_2011Q2.txt,03748R10,AIV,APARTMENT INVESTMENT AND MANAGEM,-0.28,-0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/PHASE_FORWARD_INC_2007Q2.txt,71721R40,PFWD,PHASE FORWARD INC,0.14,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/DEXCOM_INC_2014Q1.txt,25213110,DXCM,DEXCOM INC,-0.17,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/TILE_SHOP_HOLDINGS_INC_2016Q2.txt,88677Q10,TTS,TILE SHOP HOLDINGS INC,0.14,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/AVITA_MEDICAL_INC_2021Q2.txt,05380C10,RCEL,AVITA MEDICAL INC,-0.26,-0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEMBIO_DIAGNOSTICS_INC_2020Q4.txt,16357220,CEMI,CHEMBIO DIAGNOSTICS INC,-1.34,-1.24
/Users/vazea/Desktop/NNW/transcripts_by_company/BUCKLE_INC_2010Q4.txt,11844010,BKE,BUCKLE INC,2.73,2.66
/Users/vazea/Desktop/NNW/transcripts_by_company/IBASIS_INC_2002Q3.txt,45073210,IBAS,IBASIS INC,-0.31,-0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNET_SECURITY_SYSTEM_2002Q2.txt,46060X10,ISSX,INTERNET SECURITY SYSTEM,0.11,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/3M_CO_2013Q2.txt,88579Y10,MMM,3M CO,1.71,1.71
/Users/vazea/Desktop/NNW/transcripts_by_company/NORFOLK_SOUTHERN_CORP_2022Q4.txt,65584410,NSC,NORFOLK SOUTHERN CORP,13.88,13.88
/Users/vazea/Desktop/NNW/transcripts_by_company/SAREPTA_THERAPEUTICS_INC_2015Q2.txt,80360710,SRPT,SAREPTA THERAPEUTICS INC,-1.01,-1.23
/Users/vazea/Desktop/NNW/transcripts_by_company/AUTOZONE_INC_2009Q1.txt,05333210,AZO,AUTOZONE INC,2.23,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/ENVISION_HEALTHCARE_HOLDINGS_INC_2015Q1.txt,29413U10,EVHC,ENVISION HEALTHCARE HOLDINGS INC,0.26,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/VERICEL_CORP_2023Q1.txt,92346J10,VCEL,VERICEL CORP,-0.16,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/DAVITA_INC_2011Q2.txt,23918K10,DVA,DAVITA INC,1.17,1.13
/Users/vazea/Desktop/NNW/transcripts_by_company/TRIVAGO_NV_2019Q1.txt,89686D10,TRVG,TRIVAGO NV,0.02,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2014Q3.txt,98391910,XLNX,XILINX INC,0.61,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/JABIL_INC_2002Q1.txt,46631310,JBL,JABIL INC,0.11,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/ARRIS_INTERNATIONAL_PLC_2016Q1.txt,G0551A10,ARRS,ARRIS INTERNATIONAL PLC,0.47,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/INNERWORKINGS_INC_2012Q1.txt,45773Y10,INWK,INNERWORKINGS INC,0.07,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/CACHE_INC_2011Q4.txt,12715030,CACH,CACHE INC,0.09,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/MT_BANK_CORP_2010Q4.txt,55261F10,MTB,M&T BANK CORP,5.69,5.55
/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2002Q4.txt,87305R10,TTMI,TTM TECHNOLOGIES INC,-0.03,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/LIVE_NATION_ENTERTAINMENT_INC_2008Q2.txt,53803410,LYV,LIVE NATION ENTERTAINMENT INC,0.02,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/PAYLOCITY_HOLDING_CORP_2022Q3.txt,70438V10,PCTY,PAYLOCITY HOLDING CORP,1.22,0.91
/Users/vazea/Desktop/NNW/transcripts_by_company/MODEM_MEDIA_INC_2003Q3.txt,60753310,MMPT,MODEM MEDIA INC,0.06,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_ASSET_MANAGEMENT_LTD_2023Q2.txt,11300410,BAM,BROOKFIELD ASSET MANAGEMENT LTD,0.32,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/APPLE_INC_2003Q3.txt,03783310,AAPL,APPLE INC,0.05,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/MEDIFAST_INC_2020Q2.txt,58470H10,MED,MEDIFAST INC,1.96,1.82
/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2015Q1.txt,45715310,IM,INGRAM MICRO,0.43,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/QUANTUMSCAPE_CORP_2022Q2.txt,74767V10,QS,QUANTUMSCAPE CORP,-0.22,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/KULICKE_AND_SOFFA_INDUSTRIES_INC_2007Q1.txt,50124210,KLIC,KULICKE AND SOFFA INDUSTRIES INC,0.08,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/CORNING_INC_2021Q2.txt,21935010,GLW,CORNING INC,0.53,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/PIVOTAL_SOFTWARE_INC_2019Q4.txt,72582H10,PVTL,PIVOTAL SOFTWARE INC,-0.28,-0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/DR_HORTON_INC_2006Q2.txt,23331A10,DHI,DR HORTON INC,1.11,1.11
/Users/vazea/Desktop/NNW/transcripts_by_company/LINEAGE_CELL_THERAPEUTICS_INC_2020Q2.txt,53566P10,LCTX,LINEAGE CELL THERAPEUTICS INC,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/PARAMOUNT_GLOBAL_2021Q1.txt,92556H20,VIAC,PARAMOUNT GLOBAL,1.52,1.19
/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_JERSEY_RESOURCES_CORP_2021Q4.txt,64602510,NJR,NEW JERSEY RESOURCES CORP,2.16,2.16
/Users/vazea/Desktop/NNW/transcripts_by_company/HAWAIIAN_HOLDINGS_INC_2016Q1.txt,41987910,HA,HAWAIIAN HOLDINGS INC,0.8,0.76
/Users/vazea/Desktop/NNW/transcripts_by_company/NEWS_CORP_2015Q3.txt,65249B10,NWSA,NEWS CORP,0.05,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SYCAMORE_NETWORKS_INC_2011Q4.txt,87120640,SCMR,SYCAMORE NETWORKS INC.,-0.51,-0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/LIGAND_PHARMACEUTICALS_INC_2021Q2.txt,53220K50,LGND,LIGAND PHARMACEUTICALS INC,1.63,1.36
/Users/vazea/Desktop/NNW/transcripts_by_company/MARSH_MCLENNAN_COMPANIES_INC_2014Q2.txt,57174810,MMC,MARSH & MCLENNAN COMPANIES INC,0.79,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/GENESIS_ENERGY_LP_2022Q4.txt,37192710,GEL,GENESIS ENERGY LP,-0.04,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2016Q1.txt,66680710,NOC,NORTHROP GRUMMAN CORP,2.59,2.48
/Users/vazea/Desktop/NNW/transcripts_by_company/MCCORMICK_COMPANY_INC_2016Q1.txt,57978020,MKC,MCCORMICK & COMPANY INC,0.74,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/SAIA_INC_2010Q3.txt,78709Y10,SAIA,SAIA INC,0.16,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_THERAPEUTICS_CORP_2015Q1.txt,91307C10,UTHR,UNITED THERAPEUTICS CORP,-0.36,2.31
/Users/vazea/Desktop/NNW/transcripts_by_company/CAMBRIDGE_DISPLAY_TECHNOLOGY_INC_2005Q1.txt,13219310,OLED,CAMBRIDGE DISPLAY TECHNOLOGY INC,-0.44,-0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/LSI_INDUSTRIES_INC_2009Q1.txt,50216C10,LYTS,LSI INDUSTRIES INC,0.12,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIAM_LYON_HOMES_2016Q1.txt,55207470,WLH,WILLIAM LYON HOMES,0.24,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/BRAVO_BRIO_RESTAURANT_GROUP_INC_2015Q4.txt,10567B10,BBRG,BRAVO BRIO RESTAURANT GROUP INC,0.68,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOMARIN_PHARMACEUTICAL_INC_2021Q4.txt,09061G10,BMRN,BIOMARIN PHARMACEUTICAL INC,-0.35,-0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/BROADCOM_INC_2018Q2.txt,11135F10,AVGO,BROADCOM INC,4.88,4.76
/Users/vazea/Desktop/NNW/transcripts_by_company/SILICON_IMAGE_INC_2010Q2.txt,82705T10,SIMG,SILICON IMAGE INC,0.03,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/LULULEMON_ATHLETICA_INC_2011Q3.txt,55002110,LULU,LULULEMON ATHLETICA INC,0.36,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/CSX_CORP_2004Q1.txt,12640810,CSX,CSX CORP,0.31,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/GLATFELTER_2011Q3.txt,37731610,GLT,GLATFELTER,0.28,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/ILLUMINA_INC_2008Q4.txt,45232710,ILMN,ILLUMINA INC,0.69,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/CRA_INTERNATIONAL_INC_2015Q4.txt,12618T10,CRAI,CRA INTERNATIONAL INC,1.1,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/REGENXBIO_INC_2022Q3.txt,75901B10,RGNX,REGENXBIO INC,-1.75,-1.45
/Users/vazea/Desktop/NNW/transcripts_by_company/KORE_GROUP_HOLDINGS_INC_2023Q2.txt,50066V10,KORE,KORE GROUP HOLDINGS INC,-0.24,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/MONSANTO_CO_2014Q4.txt,61166W10,MON,MONSANTO CO,5.23,5.2
/Users/vazea/Desktop/NNW/transcripts_by_company/SELECTQUOTE_INC_2023Q1.txt,81630730,SLQT,SELECTQUOTE INC,-0.26,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/CARGURUS_INC_2020Q2.txt,14178810,CARG,CARGURUS INC,0.19,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/HACKETT_GROUP_INC_2022Q1.txt,40460910,HCKT,HACKETT GROUP INC,0.38,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/NEKTAR_THERAPEUTICS_2005Q1.txt,64026810,NKTR,NEKTAR THERAPEUTICS,-0.31,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/INDEPENDENCE_CONTRACT_DRILLING_I_2020Q2.txt,45341560,ICD,INDEPENDENCE CONTRACT DRILLING I,-2.73,-3.42
/Users/vazea/Desktop/NNW/transcripts_by_company/ALPHABET_INC_2021Q4.txt,02079K30,GOOGL,ALPHABET INC,112.2,108.4
/Users/vazea/Desktop/NNW/transcripts_by_company/CONATUS_PHARMACEUTICALS_INC_2015Q2.txt,20600T10,CNAT,CONATUS PHARMACEUTICALS INC,-0.31,-0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/AMBARELLA_INC_2014Q2.txt,G037AX10,AMBA,AMBARELLA INC,0.26,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/SNAP_INC_2019Q1.txt,83304A10,SNAP,SNAP INC,-0.1,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/SENESTECH_INC_2019Q1.txt,81720R10,SNES,SENESTECH INC,-0.1,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ZUORA_INC_2020Q2.txt,98983V10,ZUO,ZUORA INC,-0.09,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/EQUINIX_INC_2014Q1.txt,29444U50,EQIX,EQUINIX INC,0.81,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/BRINKER_INTERNATIONAL_INC_2018Q4.txt,10964110,EAT,BRINKER INTERNATIONAL INC,3.5,3.52
/Users/vazea/Desktop/NNW/transcripts_by_company/PIXELWORKS_INC_2014Q3.txt,72581M30,PXLW,PIXELWORKS INC,-0.04,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2008Q2.txt,66680710,NOC,NORTHROP GRUMMAN CORP,1.4,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/CATAPULT_COMMUNICATIONS_CORP_2008Q1.txt,14901610,CATT,CATAPULT COMMUNICATIONS CORP,-0.09,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/PERRY_ELLIS_INTERNATIONAL_INC_2005Q4.txt,28885310,PERY,PERRY ELLIS INTERNATIONAL INC,2.15,2.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ADVANTAGE_SOLUTIONS_INC_2022Q1.txt,00791N10,ADV,ADVANTAGE SOLUTIONS INC,0.15,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/SUSSER_HOLDINGS_CORP_2010Q3.txt,86923310,SUSS,SUSSER HOLDINGS CORP,0.52,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/CIT_GROUP_INCA_2007Q4.txt,12558110,CIT,C.I.T. GROUP INC-A,4.97,5.05
/Users/vazea/Desktop/NNW/transcripts_by_company/SUNCOR_ENERGY_INC_2011Q2.txt,8672241X,SU,SUNCOR ENERGY INC,0.64,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOSCRIP_INC_2018Q4.txt,09069N10,BIOS,BIOSCRIP INC,-0.49,-0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_OIL_GAS_INC_2010Q2.txt,02872310,AEZ,AMERICAN OIL & GAS INC,0.0,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/HARVEST_CAPITAL_CREDIT_CORP_2017Q3.txt,41753F10,HCAP,HARVEST CAPITAL CREDIT CORP,0.33,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/LIFELOCK_INC_2015Q4.txt,53224V10,LOCK,LIFELOCK INC,0.63,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/NEOGEN_CORP_2019Q1.txt,64049110,NEOG,NEOGEN CORP,0.29,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/EPAM_SYSTEMS_INC_2018Q4.txt,29414B10,EPAM,EPAM SYSTEMS INC,4.38,4.33
/Users/vazea/Desktop/NNW/transcripts_by_company/AES_CORP_2011Q2.txt,00130H10,AES,AES CORP,0.28,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/GEO_GROUP_INC_2016Q3.txt,36162J10,GEO,GEO GROUP INC,0.59,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRATECH_INCORPORATED_2013Q2.txt,90403410,UTEK,ULTRATECH INCORPORATED,0.03,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ECHOSTAR_CORP_2014Q2.txt,27876810,SATS,ECHOSTAR CORP,0.36,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/GOGO_INC_2020Q4.txt,38046C10,GOGO,GOGO INC,-3.04,-3.8
/Users/vazea/Desktop/NNW/transcripts_by_company/MONOLITHIC_POWER_SYSTEMS_INC_2009Q1.txt,60983910,MPWR,MONOLITHIC POWER SYSTEMS INC,0.06,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/SAIA_INC_2017Q4.txt,78709Y10,SAIA,SAIA INC,2.19,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/LAREDO_PETROLEUM_INC_2014Q3.txt,51680610,LPI,LAREDO PETROLEUM INC,0.19,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ADVISORY_BOARD_CO_2007Q2.txt,00762W10,ABCO,ADVISORY BOARD CO.,0.48,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTROCORE_INC_2023Q3.txt,28531P20,ECOR,"ELECTROCORE, INC.",-0.68,-0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/SIGNET_JEWELERS_LTD_2010Q3.txt,G8127610,SIG,SIGNET JEWELERS LTD,-0.08,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/GLU_MOBILE_INC_2015Q1.txt,37989010,GLUU,GLU MOBILE INC,0.02,-0.01
