ticker,quarter,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
BBW,2006Q3,0.13,0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/BUILDABEAR_WORKSHOP_INC_2006Q3.txt,0.0546930951848931,0.15697382779729077,0.7883330770178162,True
TUES,2005Q2,0.25,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/TUESDAY_MORNING_CORP_2005Q2.txt,0.44705277101271823,0.09275243248524473,0.46019479650203704,False
DRII,2015Q3,0.49,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/DIAMOND_RESORTS_INTERNATINAL_INC_2015Q3.txt,0.4105911673094568,0.23797439232053724,0.351434440370006,True
TNDM,2023Q1,-1.92,-0.58,/Users/vazea/Desktop/NNW/transcripts_by_company/TANDEM_DIABETES_CARE_INC_2023Q1.txt,0.12389886196399161,0.072019823689515,0.8040813143464934,False
CRCM,2016Q4,0.19,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/CARECOM_INC_2016Q4.txt,0.08817586307322973,0.419818245157207,0.4920058917695632,True
UTI,2004Q4,1.04,1.03,/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_TECHNICAL_INSTITUTE_IN_2004Q4.txt,0.24302993515764232,0.22859942656426416,0.5283706382780935,True
CNTY,2015Q2,0.14,0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_CASINOS_INC_2015Q2.txt,0.27412240307204083,0.1717399244863364,0.5541376724416227,True
QRVO,2021Q4,9.74,9.43,/Users/vazea/Desktop/NNW/transcripts_by_company/QORVO_INC_2021Q4.txt,0.460251302641371,0.24329456315095663,0.2964541342076723,True
CYGN,2002Q3,-0.27,-0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/CYGNUS_INCORPORATED_2002Q3.txt,0.19578374945227636,0.08673019680404945,0.7174860537436741,False
XENT,2015Q1,-0.23,-0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERSECT_ENT_INC_2015Q1.txt,0.16190351890841,0.13435175895869939,0.7037447221328905,True
LIVX,2021Q2,-0.13,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/LIVEXLIVE_MEDIA_INC_2021Q2.txt,0.0663910511849288,0.1242912645313375,0.8093176842837336,True
CLRT,2008Q2,-0.06,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/CLARIENT_INC_2008Q2.txt,0.1112951855476616,0.12856736631659776,0.7601374481357406,True
DSCI,2008Q1,-0.04,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/DERMA_SCIENCES_INC_2008Q1.txt,0.32573404243004384,0.3859789624993841,0.288286995070572,True
EHTH,2011Q2,0.12,0.08,/Users/vazea/Desktop/NNW/transcripts_by_company/EHEALTH_INC_2011Q2.txt,0.17755037079385602,0.2542976885623969,0.5681519406437471,True
PDFS,2018Q4,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/PDF_SOLUTIONS_INC_2018Q4.txt,0.22188031153971888,0.14533639621215652,0.6327832922481246,True
MRNA,2011Q1,-0.12,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/MARINA_BIOTECH_INC_2011Q1.txt,0.06261103466785997,0.15225344924384238,0.7851355160882976,True
GLOG,2018Q4,0.57,0.35,/Users/vazea/Desktop/NNW/transcripts_by_company/GASLOG_LTD_2018Q4.txt,0.14894107248399419,0.25516286255698306,0.5958960649590228,True
UTX,2019Q1,1.91,1.72,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_TECHNOLOGIES_CORP_2019Q1.txt,0.04169492973958385,0.048558271849092186,0.9097467984113239,False
FTEK,2006Q3,0.09,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/FUEL_TECH_INC_2006Q3.txt,0.15851684023235285,0.3859772226958026,0.4555059370718445,True
ROCM,2011Q2,-0.04,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/ROCHESTER_MEDICAL_CORPORATION_2011Q2.txt,0.19178173764426887,0.31113424463621653,0.4970840177195146,True
SAN,2008Q3,0.99,1.0,/Users/vazea/Desktop/NNW/transcripts_by_company/BANCO_SANTANDERCHILE_2008Q3.txt,0.13152554246324227,0.2138292277920808,0.654645229744677,True
RRR,2018Q3,0.2,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/RED_ROCK_RESORTS_INC_2018Q3.txt,0.10663819984534814,0.06282721936735423,0.8305345807872976,False
OTIC,2019Q1,-0.39,-0.44,/Users/vazea/Desktop/NNW/transcripts_by_company/OTONOMY_INC_2019Q1.txt,0.3504800705797248,0.19457599504108708,0.45494393437918806,True
DTE,2021Q4,5.99,5.89,/Users/vazea/Desktop/NNW/transcripts_by_company/DTE_ENERGY_CO_2021Q4.txt,0.048561581544965725,0.5886040193058768,0.3628343991491575,True
JNJ,2022Q4,10.15,10.05,/Users/vazea/Desktop/NNW/transcripts_by_company/JOHNSON_JOHNSON_2022Q4.txt,0.6072601290641488,0.09107009800924602,0.30166977292660513,False
ATI,2003Q2,-0.32,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/ATI_INC_2003Q2.txt,0.32551248238097547,0.1320253459836664,0.5424621716353581,True
PRIM,2011Q3,0.38,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/PRIMORIS_SERVICES_CORP_2011Q3.txt,0.26598476336062854,0.05319705592004767,0.6808181807193239,False
ENOV,2023Q2,0.61,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/ENOVIS_CORP_2023Q2.txt,0.2036726411176363,0.13086794539761828,0.6654594134847455,True
AVLR,2018Q3,-0.14,-0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/AVALARA_INC_2018Q3.txt,0.30134853012570545,0.24143714236616654,0.45721432750812796,True
GIMO,2014Q1,-0.07,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/GIGAMON_INC_2014Q1.txt,0.1284585825228393,0.28761456460925566,0.5839268528679051,True
ABTX,2020Q3,0.79,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/ALLEGIANCE_BANCSHARES_INC_2020Q3.txt,0.10409830330071436,0.41742139277444035,0.4784803039248453,True
N,2012Q1,0.06,0.03,/Users/vazea/Desktop/NNW/transcripts_by_company/NETSUITE_INC_2012Q1.txt,0.0799071977461878,0.24457684260958232,0.6755159596442298,True
RGC,2010Q2,0.03,0.19,/Users/vazea/Desktop/NNW/transcripts_by_company/REGAL_ENTERTAINMENT_GROUP_2010Q2.txt,0.23719152774755406,0.050711400913697094,0.7120970713387489,False
SMSI,2022Q3,-0.09,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_MICRO_SOFTWARE_INC_2022Q3.txt,0.3116837400826636,0.04514759080518434,0.6431686691121521,False
ASGN,2014Q1,0.26,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/ON_ASSIGNMENT_INC_2014Q1.txt,0.11901561830519972,0.23694654824543712,0.6440378334493632,True
ARDM,2006Q2,-0.85,-0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/ARADIGM_CORPORATION_2006Q2.txt,0.15965337266638172,0.22668237195762994,0.6136642553759883,True
VICR,2008Q1,0.01,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/VICOR_CORP_2008Q1.txt,0.0958135977436359,0.13003617206024817,0.774150230196116,True
ONTX,2020Q4,-0.14,-0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/ONCONOVA_THERAPEUTICS_INC_2020Q4.txt,0.19316707599084237,0.102694711437084,0.7041382125720737,True
NOC,2009Q3,1.52,1.18,/Users/vazea/Desktop/NNW/transcripts_by_company/NORTHROP_GRUMMAN_CORP_2009Q3.txt,0.3995372592462739,0.2386769438909346,0.36178579686279144,True
WRBY,2022Q3,0.01,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/WARBY_PARKER_INC_2022Q3.txt,0.22961785158417575,0.006118667299479662,0.7642634811163446,False
INTT,2015Q4,0.18,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/INTEST_CORP_2015Q4.txt,0.5459063454260442,0.4692433236989208,0.01,True
HYFM,2022Q1,-0.17,-0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/HYDROFARM_HOLDINGS_GROUP_INC_2022Q1.txt,0.36175541984088855,0.18532831969305372,0.4529162604660577,True
AVYA,2020Q1,0.75,0.73,/Users/vazea/Desktop/NNW/transcripts_by_company/AVAYA_HOLDINGS_CORP_2020Q1.txt,0.49643422769630763,0.0954374122445097,0.4081283600591827,False
LMIA,2012Q4,1.73,1.72,/Users/vazea/Desktop/NNW/transcripts_by_company/LMI_AEROSPACE_INC_2012Q4.txt,0.09245019901704106,0.07785012605848694,0.8296996749244719,False
MEIP,2021Q4,-0.45,-0.57,/Users/vazea/Desktop/NNW/transcripts_by_company/MEI_PHARMA_INC_2021Q4.txt,0.11560969502881643,0.12946062258066293,0.7549296823905206,True
TAST,2015Q4,0.0,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/CARROLS_RESTAURANT_GROUP_INC_2015Q4.txt,0.2029114571648472,0.13424420254530015,0.6628443402898527,True
WBSN,2010Q2,0.31,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/WEBSENSE_INC_2010Q2.txt,0.19111845482734852,0.17282264640030282,0.6360588987723486,True
ETRN,2020Q3,0.31,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/EQUITRANS_MIDSTREAM_CORP_2020Q3.txt,0.20838301512064641,0.31929898036227794,0.4723180045170757,True
GIL,2017Q2,0.49,0.48,/Users/vazea/Desktop/NNW/transcripts_by_company/GILDAN_ACTIVEWEAR_INC_2017Q2.txt,0.07866559404911679,0.14292283424331656,0.7784115717075667,True
XRX,2014Q1,0.27,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/XEROX_CORP_2014Q1.txt,0.3770395169176478,0.07435636082373337,0.5486041222586189,False
UI,2021Q4,9.77,9.32,/Users/vazea/Desktop/NNW/transcripts_by_company/UBIQUITI_INC_2021Q4.txt,0.19256766660888952,0.07093378828562248,0.736498545105488,False
HITT,2010Q1,0.54,0.47,/Users/vazea/Desktop/NNW/transcripts_by_company/HITTITE_MICROWAVE_CORP_2010Q1.txt,0.160688440235972,0.18777110126149027,0.6515404585025377,True
AER,2011Q1,0.48,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/AERCAP_HOLDINGS_NV_2011Q1.txt,0.19068098405124714,0.11972475837968598,0.6895942575690669,True
SNCR,2009Q1,0.11,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/SYNCHRONOSS_TECHNOLOGIES_INC_2009Q1.txt,0.1225108748007206,0.09512767637001804,0.7823614488292613,False
DOW,2006Q4,4.25,4.2,/Users/vazea/Desktop/NNW/transcripts_by_company/DOW_CHEMICAL_CO_2006Q4.txt,0.3863422167626961,0.2617840713202399,0.351873711917064,True
GPK,2019Q2,0.24,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/GRAPHIC_PACKAGING_HOLDING_CO_2019Q2.txt,0.4320854174528113,0.14571537544827312,0.4221992070989156,True
TRLG,2010Q3,0.48,0.59,/Users/vazea/Desktop/NNW/transcripts_by_company/TRUE_RELIGION_APPAREL_INC_2010Q3.txt,0.10467801477683063,0.19404995684894746,0.701272028374222,True
BNFT,2016Q1,-0.29,-0.4,/Users/vazea/Desktop/NNW/transcripts_by_company/BENEFITFOCUS_INC_2016Q1.txt,0.3352535190502463,0.22817521735610785,0.4365712635936458,True
PPL,2015Q1,0.77,0.7,/Users/vazea/Desktop/NNW/transcripts_by_company/PPL_CORP_2015Q1.txt,0.23240086940603025,0.12520281260657304,0.6423963179873967,True
ALLE,2019Q1,0.88,0.87,/Users/vazea/Desktop/NNW/transcripts_by_company/ALLEGION_PLC_2019Q1.txt,0.09091611866820662,0.0966836076971623,0.8124002736346311,False
PJC,2006Q4,2.9,2.86,/Users/vazea/Desktop/NNW/transcripts_by_company/PIPER_SANDLER_COMPANIES_2006Q4.txt,0.16712954580393558,0.14102426356758674,0.6918461906284776,True
MATX,2017Q1,0.16,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/MATSON_INC_2017Q1.txt,0.3556377841376012,0.3860913070161937,0.258270908846205,True
KR,2013Q2,0.51,0.5,/Users/vazea/Desktop/NNW/transcripts_by_company/KROGER_CO_2013Q2.txt,0.18329096942789552,0.12617438970955835,0.6905346408625461,True
CATY,2022Q1,1.03,0.91,/Users/vazea/Desktop/NNW/transcripts_by_company/CATHAY_GENERAL_BANCORP_2022Q1.txt,0.18321177136028893,0.3223014334827587,0.4944867951569523,True
TDC,2010Q4,1.86,1.83,/Users/vazea/Desktop/NNW/transcripts_by_company/TERADATA_CORP_2010Q4.txt,0.3706410190338351,0.09317691761995663,0.5361820633462082,False
IPG,2016Q3,0.31,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERPUBLIC_GROUP_OF_COMPANIES_I_2016Q3.txt,0.36325245535400197,0.1835269029675397,0.4532206416784583,True
ACXM,2006Q2,0.2,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/ACXIOM_CORPORATION_2006Q2.txt,0.14497230206421158,0.013798160792115174,0.8412295371436733,False
WG,2007Q2,-0.04,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/WILLBROS_GROUP_INCORPORATED_2007Q2.txt,0.08896052260634431,0.1930762339256367,0.717963243468019,True
POZN,2002Q3,-0.19,-0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/POZEN_INC_2002Q3.txt,0.16546785026205477,0.16817400472872504,0.6663581450092202,True
FVRR,2020Q2,0.1,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/FIVERR_INTERNATIONAL_LTD_2020Q2.txt,0.050033038011006795,0.376758530992704,0.5732084309962893,True
KFY,2008Q4,1.46,1.46,/Users/vazea/Desktop/NNW/transcripts_by_company/KORN_FERRY_2008Q4.txt,0.3544504196656746,0.18180107566697348,0.46374850466735196,True
SPNE,2020Q1,-0.42,-0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/SEASPINE_HOLDINGS_CORP_2020Q1.txt,0.18683098115047445,0.31545693152580584,0.4977120873237197,True
COHR,2010Q1,0.21,0.05,/Users/vazea/Desktop/NNW/transcripts_by_company/COHERENT_INC_2010Q1.txt,0.40784651838310393,0.1035665257798408,0.48858695583705525,True
G,2015Q4,1.26,1.23,/Users/vazea/Desktop/NNW/transcripts_by_company/GENPACT_LTD_2015Q4.txt,0.14434425336829856,0.24672486929685095,0.6089308773348505,True
NCIT,2010Q4,1.72,1.67,/Users/vazea/Desktop/NNW/transcripts_by_company/NCI_INC_2010Q4.txt,0.2226821354089539,0.06198450797513893,0.7153333566159072,False
DSX,2017Q4,-0.79,-0.9,/Users/vazea/Desktop/NNW/transcripts_by_company/DIANA_SHIPPING_INC_2017Q4.txt,0.26217657043763193,0.10395034982052932,0.6338730797418387,True
UTX,2007Q2,1.16,1.15,/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_TECHNOLOGIES_CORP_2007Q2.txt,0.11934337181133489,0.07193463188489364,0.8087219963037714,False
LOVE,2023Q2,0.45,0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/LOVESAC_CO_2023Q2.txt,0.13912164124056978,0.19042839325482908,0.6704499655046011,True
EAT,2006Q3,0.65,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/BRINKER_INTERNATIONAL_INC_2006Q3.txt,0.1276046892267709,0.05372095544294922,0.8186743553302799,False
TXRH,2012Q1,0.31,0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/TEXAS_ROADHOUSE_INC_2012Q1.txt,0.09661657431934037,0.3101441317674259,0.5932392939132338,True
BHI,2010Q2,0.36,0.42,/Users/vazea/Desktop/NNW/transcripts_by_company/BAKER_HUGHES_INC_2010Q2.txt,0.2753574114942907,0.36620781192444135,0.35843477658126793,True
MSI,2023Q2,2.65,2.51,/Users/vazea/Desktop/NNW/transcripts_by_company/MOTOROLA_SOLUTIONS_INC_2023Q2.txt,0.05711696946317001,0.3013013932063195,0.6415816373305105,True
FTSV,2019Q1,-0.74,-0.63,/Users/vazea/Desktop/NNW/transcripts_by_company/FORTY_SEVEN_INC_2019Q1.txt,0.5366812892755422,0.23406988026541933,0.22924883045903852,True
OS,2004Q4,5.62,5.64,/Users/vazea/Desktop/NNW/transcripts_by_company/OREGON_STEEL_MILLS_INCORPORA_2004Q4.txt,0.18683285227888555,0.02077650316252137,0.7923906445585931,False
KLAC,2023Q4,25.37,24.81,/Users/vazea/Desktop/NNW/transcripts_by_company/KLA_CORP_2023Q4.txt,0.12180938471796274,0.5076298864632881,0.37056072881874913,True
MIME,2018Q3,0.03,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/MIMECAST_LTD_2018Q3.txt,0.12343821585105427,0.12698536994234497,0.7495764142066007,True
CMA,2012Q4,2.67,2.65,/Users/vazea/Desktop/NNW/transcripts_by_company/COMERICA_INC_2012Q4.txt,0.046651905251381166,0.15614079999905436,0.7972072947495644,True
MAT,2009Q1,-0.14,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/MATTEL_INC_2009Q1.txt,0.08836869068668601,0.12579828924878292,0.785833020064531,True
NUAN,2006Q2,0.06,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/NUANCE_COMMUNICATIONS_INC_2006Q2.txt,0.18603994379564395,0.08891672504004385,0.7250433311643122,False
AFSI,2011Q3,0.68,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/AMTRUST_FINANCIAL_SERVICES_INC_2011Q3.txt,0.20992914970346485,0.22526400657981788,0.5648068437167173,True
SJM,2018Q2,2.02,1.9,/Users/vazea/Desktop/NNW/transcripts_by_company/J_M_SMUCKER_CO_2018Q2.txt,0.05351493153362132,0.063265923254323,0.8832191452120557,False
LHX,2020Q2,2.83,2.61,/Users/vazea/Desktop/NNW/transcripts_by_company/L3HARRIS_TECHNOLOGIES_INC_2020Q2.txt,0.3479029691451474,0.2370473701502919,0.41504966070456073,True
SSYS,2008Q4,0.76,0.78,/Users/vazea/Desktop/NNW/transcripts_by_company/STRATASYS_INC_2008Q4.txt,0.415090369340143,0.11880111902434817,0.4661085116355088,True
VTR,2011Q1,0.3,0.43,/Users/vazea/Desktop/NNW/transcripts_by_company/VENTAS_INC_2011Q1.txt,0.06805009444621624,0.5368711002374768,0.395078805316307,True
ORI,2021Q1,0.69,0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/OLD_REPUBLIC_INTERNATIONAL_CORP_2021Q1.txt,0.11579605747692236,0.13460536948604054,0.7495985730370371,True
ATHX,2021Q3,-0.07,-0.11,/Users/vazea/Desktop/NNW/transcripts_by_company/ATHERSYS_INC_2021Q3.txt,0.09818113295781629,0.045066609008904614,0.8567522580332791,False
CRM,2020Q1,0.93,0.61,/Users/vazea/Desktop/NNW/transcripts_by_company/SALESFORCE_INC_2020Q1.txt,0.07345822938768279,0.007409854434725223,0.919131916177592,False
POWR,2011Q1,-0.05,-0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/POWERSECURE_INTERNATIONAL_INC_2011Q1.txt,0.35476006628136786,0.24619259649066533,0.39904733722796676,True
RF,2019Q1,0.37,0.37,/Users/vazea/Desktop/NNW/transcripts_by_company/REGIONS_FINANCIAL_CORP_2019Q1.txt,0.028095771196094802,0.16282787930167084,0.8090763495022343,True
T,2004Q1,0.25,0.33,/Users/vazea/Desktop/NNW/transcripts_by_company/ATT_CORP_2004Q1.txt,0.2451467645118256,0.23323788464353315,0.5216153508446413,True
PRLB,2013Q1,0.35,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/PROTO_LABS_INC_2013Q1.txt,0.13767807751671737,0.05394413634389964,0.808377786139383,False
ETR,2010Q2,1.71,1.43,/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERGY_CORP_2010Q2.txt,0.1517938038429739,0.22702883356764963,0.6211773625893764,True
CYCC,2019Q1,-0.14,-0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/CYCLACEL_PHARMACEUTICALS_INC_2019Q1.txt,0.16203003703402685,0.27735153818811753,0.5606184247778556,True
IPCC,2010Q3,1.76,1.04,/Users/vazea/Desktop/NNW/transcripts_by_company/INFINITY_PROPERTY_AND_CSLTY_CORP_2010Q3.txt,0.16639443663244474,0.13689834110991347,0.6967072222576417,True
PRKR,2014Q4,-0.24,-0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/PARKERVISION_INCORPORATED_2014Q4.txt,0.3614626497477817,0.1965584674989135,0.44197888275330477,True
MNST,2016Q4,1.3,1.24,/Users/vazea/Desktop/NNW/transcripts_by_company/MONSTER_BEVERAGE_CORP_2016Q4.txt,0.22129219433845507,0.322316396951126,0.45639140871041894,True
CI,2004Q4,7.79,7.0,/Users/vazea/Desktop/NNW/transcripts_by_company/CIGNA_HOLDING_CO_2004Q4.txt,0.3544923979230792,0.3566997051797734,0.2888078968971474,True
INTL,2002Q2,0.27,0.25,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERTEL_INC_2002Q2.txt,0.3832446272225623,0.22436422567951825,0.3923911470979195,True
QCOM,2006Q4,1.64,1.63,/Users/vazea/Desktop/NNW/transcripts_by_company/QUALCOMM_INC_2006Q4.txt,0.5411995289861445,0.1521156485735367,0.30668482244031875,True
AYI,2021Q3,2.77,2.26,/Users/vazea/Desktop/NNW/transcripts_by_company/ACUITY_BRANDS_INC_2021Q3.txt,0.0742936151207589,0.06213416896798671,0.8635722159112543,False
WAT,2014Q4,5.48,5.39,/Users/vazea/Desktop/NNW/transcripts_by_company/WATERS_CORP_2014Q4.txt,0.10537816427105126,0.30076871569629454,0.5938531200326542,True
DAKT,2004Q1,0.22,0.17,/Users/vazea/Desktop/NNW/transcripts_by_company/DAKTRONICS_INC_2004Q1.txt,0.2015942955853058,0.0638165994046545,0.7345891050100397,False
TQNT,2005Q3,0.01,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/TRIQUINT_SEMICONDUCTOR_INC_2005Q3.txt,0.14252251003226044,0.3214057395640961,0.5360717504036434,True
PRKR,2016Q4,-1.76,-1.44,/Users/vazea/Desktop/NNW/transcripts_by_company/PARKERVISION_INCORPORATED_2016Q4.txt,0.08473923757865484,0.21372057942253558,0.7015401829988095,True
ANN,2010Q2,0.06,0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/ANNTAYLOR_STORES_CORP_2010Q2.txt,0.1546098028671885,0.21181137742783196,0.6335788197049795,True
TXRH,2010Q3,0.19,0.18,/Users/vazea/Desktop/NNW/transcripts_by_company/TEXAS_ROADHOUSE_INC_2010Q3.txt,0.24953680863221764,0.15857561644556387,0.5918875749222186,True
EFJI,2006Q1,-0.12,0.07,/Users/vazea/Desktop/NNW/transcripts_by_company/EFJOHNSON_TECHNOLOGIES_INC_2006Q1.txt,0.0323411340355309,0.1405773220189737,0.8270815439454955,True
OPK,2023Q3,-0.11,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/OPKO_HEALTH_INC_2023Q3.txt,0.1802331605847911,0.07935623734749672,0.7404106020677121,False
IKAN,2010Q3,-0.1,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/IKANOS_COMMUNICATIONS_INC_2010Q3.txt,0.3960904216484752,0.2258030312581394,0.3781065470933854,True
AFSI,2013Q4,3.39,3.12,/Users/vazea/Desktop/NNW/transcripts_by_company/AMTRUST_FINANCIAL_SERVICES_INC_2013Q4.txt,0.051830584069296914,0.20693173988405186,0.7412376760466511,True
POZN,2007Q4,0.15,0.13,/Users/vazea/Desktop/NNW/transcripts_by_company/POZEN_INC_2007Q4.txt,0.15496814643940107,0.42171796611345186,0.4233138874471471,True
WFCF,2022Q3,0.13,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/WHERE_FOOD_COMES_FROM_INC_2022Q3.txt,0.11609625166178811,0.3915885283183978,0.49231522001981415,True
ADM,2015Q4,2.6,2.68,/Users/vazea/Desktop/NNW/transcripts_by_company/ARCHERDANIELSMIDLAND_CO_2015Q4.txt,0.16381369834718074,0.23433670376601723,0.601849597886802,True
CLOV,2021Q3,-0.08,-0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/CLOVER_HEALTH_INVESTMENTS_CORP_2021Q3.txt,0.12794969159731037,0.1831241734677695,0.68892613493492,True
AXL,2010Q3,0.52,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_AXLE_MANUFACTURING_HO_2010Q3.txt,0.24765619403228106,0.05969879509066425,0.6926450108770548,False
MCHP,2013Q4,1.89,1.84,/Users/vazea/Desktop/NNW/transcripts_by_company/MICROCHIP_TECHNOLOGY_INC_2013Q4.txt,0.11585104226491201,0.1688746627751895,0.7152742949598985,True
GUID,2011Q4,0.27,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/GUIDANCE_SOFTWARE_INC_2011Q4.txt,0.19464894892632903,0.5398773519629507,0.2654736991107203,True
MRVI,2022Q4,1.8,1.79,/Users/vazea/Desktop/NNW/transcripts_by_company/MARAVAI_LIFESCIENCES_HOLDINGS_IN_2022Q4.txt,0.12984088175937347,0.177216599677259,0.6929425185633675,True
ESL,2006Q4,2.15,2.11,/Users/vazea/Desktop/NNW/transcripts_by_company/ESTERLINE_TECHNOLOGIES_CORP_2006Q4.txt,0.3110906689189457,0.5586945677711581,0.13021476330989623,True
NETI,2022Q3,0.95,0.74,/Users/vazea/Desktop/NNW/transcripts_by_company/ENETI_INC_2022Q3.txt,0.2607616057745706,0.35964581552737274,0.37959257869805674,True
HIBB,2019Q3,0.14,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/HIBBETT_INC_2019Q3.txt,0.0559285515951372,0.5082696686569931,0.4358017797478697,True
KMX,2020Q2,1.4,1.33,/Users/vazea/Desktop/NNW/transcripts_by_company/CARMAX_INC_2020Q2.txt,0.17876583001934318,0.27849208161614464,0.5427420883645122,True
ALXN,2017Q4,5.86,5.65,/Users/vazea/Desktop/NNW/transcripts_by_company/ALEXION_PHARMACEUTICALS_INC_2017Q4.txt,0.2178443466877905,0.3270518477990329,0.4551038055131766,True
AXTI,2016Q3,0.07,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/AXT_INC_2016Q3.txt,0.12130010920119136,0.01913455661261976,0.8595653341861889,False
MOV,2010Q3,0.12,0.66,/Users/vazea/Desktop/NNW/transcripts_by_company/MOVADO_GROUP_INC_2010Q3.txt,0.09723850435111184,0.058976003280894876,0.8437854923679933,False
PTC,2015Q4,2.23,2.19,/Users/vazea/Desktop/NNW/transcripts_by_company/PTC_INC_2015Q4.txt,0.2288216539498183,0.33768213854171353,0.43349620750846823,True
RPAY,2023Q1,0.2,0.2,/Users/vazea/Desktop/NNW/transcripts_by_company/REPAY_HOLDINGS_CORP_2023Q1.txt,0.22958779618862818,0.1076841235707236,0.6627280802406483,True
