ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
NETFLIX INC,4.0,2.11,2.15,transcripts_by_company/Netflix_Inc_2023Q4.txt,0.22733056545257568,0.7726694345474243
GENERAL GROWTH PROPERTIES INC,3.0,0.13,0.1,transcripts_by_company/General_Growth_Properties_2015Q3.txt,0.16268502175807953,0.8373149782419205
ANTERO RESOURCES CORP,4.0,0.3,0.52,transcripts_by_company/Antero_Resources_Corp_2014Q4.txt,0.09974578768014908,0.9002542123198509
MONGODB INC,2.0,-0.43,-0.45,transcripts_by_company/MongoDB_Inc_2018Q2.txt,0.26689407229423523,0.7331059277057648
ENTERGY CORP,2.0,0.83,1.36,transcripts_by_company/Entergy_Corporation_2015Q2.txt,0.09409681707620621,0.9059031829237938
TEREX CORP,2.0,-0.38,0.96,transcripts_by_company/Terex_Corp_2009Q2.txt,0.3075162470340729,0.6924837529659271
CORESITE REALTY CORP,3.0,0.46,0.41,transcripts_by_company/CoreSite_Realty_Corporation_2017Q3.txt,0.22310411930084229,0.7768958806991577
TRIMAS CORP,3.0,0.51,0.54,transcripts_by_company/TriMas_Corporation_2012Q3.txt,0.19431613385677338,0.8056838661432266
CIRRUS LOGIC INC,1.0,0.41,0.51,transcripts_by_company/Cirrus_Logic_2014Q1.txt,0.24581201374530792,0.7541879862546921
BANCORP INC,2.0,0.22,0.19,transcripts_by_company/Fifth_Third_Bancorp_2006Q2.txt,0.017949743196368217,0.9820502568036318
JACOBS ENGINEERING GROUP INC,2.0,0.68,0.66,transcripts_by_company/Jacobs_Engineering_Group_Inc_2005Q2.txt,0.24732668697834015,0.7526733130216599
INTER PARFUMS INC,1.0,0.22,0.19,transcripts_by_company/Inter_Parfums_Inc_2010Q1.txt,0.20174886286258698,0.798251137137413
BROOKDALE SENIOR LIVING INC,1.0,2.0,-0.17,transcripts_by_company/Brookdale_Senior_Living_Inc_2020Q1.txt,0.17646442353725433,0.8235355764627457
INTERNATIONAL GAME TECHNOLOGY,2.0,0.26,0.22,transcripts_by_company/International_Game_Technology_Management_2011Q2.txt,0.10737253725528717,0.8926274627447128
CENTURYTEL INC,4.0,0.61,0.59,transcripts_by_company/CenturyTel_Inc_2005Q4.txt,0.22965316474437714,0.7703468352556229
COLGATE-PALMOLIVE CO,4.0,0.69,0.68,transcripts_by_company/Colgate-Palmolive_2005Q4.txt,0.13491638004779816,0.8650836199522018
ITEOS THERAPEUTICS INC,3.0,-0.9,-1.14,transcripts_by_company/iTeos_Therapeutics_Inc_2023Q3.txt,0.2762550413608551,0.7237449586391449
PEGASYSTEMS INC,4.0,0.08,0.06,transcripts_by_company/Pegasystems_Inc_2008Q4.txt,0.11694210767745972,0.8830578923225403
CINCINNATI FINANCIAL CORP,4.0,0.7,0.83,transcripts_by_company/Cincinnati_Financial_2006Q4.txt,0.143233984708786,0.856766015291214
ATRICURE INC,1.0,-0.15,-0.24,transcripts_by_company/AtriCure_Inc_2019Q1.txt,0.15151339769363403,0.848486602306366
COVETRUS INC,4.0,0.26,0.23,transcripts_by_company/Covetrus_Inc_2021Q4.txt,0.11087217926979065,0.8891278207302094
STEVANATO GROUP SPA,2.0,0.14,0.13,transcripts_by_company/Stevanato_Group_SpA_2023Q2.txt,0.0812954530119896,0.9187045469880104
VAIL RESORTS INC,1.0,3.14,2.82,transcripts_by_company/Vail_Resorts_Inc_2016Q1.txt,0.22419114410877228,0.7758088558912277
"NETEASE, INC",3.0,0.89,0.59,transcripts_by_company/NetEase_2005Q3.txt,0.09781426936388016,0.9021857306361198
MRO SOFTWARE INC,1.0,0.08,0.06,transcripts_by_company/MRO_Software_Inc_2004Q1.txt,0.06665422767400742,0.9333457723259926
TESLA MOTORS INC,2.0,0.11,0.31,transcripts_by_company/Tesla_Motors_Inc_2014Q2.txt,0.34966832399368286,0.6503316760063171
REGAL-BELOIT,3.0,1.09,1.06,transcripts_by_company/Regal-Beloit_Corporation_2008Q3.txt,0.2891484200954437,0.7108515799045563
COCA-COLA FEMSA SAB DE CV,4.0,1.65,1.66,transcripts_by_company/Coca-Cola_FEMSA_SAB_de_CV_2012Q4.txt,0.21996256709098816,0.7800374329090118
EL POLLO LOCO HOLDINGS INC,3.0,0.18,0.17,transcripts_by_company/El_Pollo_Loco_Holdings_Inc_2015Q3.txt,0.10272745043039322,0.8972725495696068
COGENT COMMUNICATIONS HOLDINGS I,4.0,0.16,0.26,transcripts_by_company/Cogent_Communications_Holdings_Inc_2019Q4.txt,0.21064776182174683,0.7893522381782532
AMERIPRISE FINANCIAL INC,4.0,1.21,0.99,transcripts_by_company/Ameriprise_Financial_Inc_2010Q4.txt,0.20757247507572174,0.7924275249242783
FLEXIBLE SOLUTIONS INTERNATIONAL,1.0,0.02,0.04,transcripts_by_company/Flexible_Solutions_International_Inc_2012Q1.txt,0.3443002998828888,0.6556997001171112
DEALERTRACK HOLDINGS INC,2.0,0.31,0.29,transcripts_by_company/DealerTrack_Holdings_Inc_2012Q2.txt,0.19180205464363098,0.808197945356369
FRANKLIN ELECTRIC CO INC,4.0,0.33,0.66,transcripts_by_company/Franklin_Electric_2007Q4.txt,0.14245368540287018,0.8575463145971298
GLADSTONE CAPITAL CORP,1.0,0.18,0.21,transcripts_by_company/Gladstone_Capital_Corp_2015Q1.txt,0.1816747486591339,0.8183252513408661
STANDEX INTERNATIONAL CORP,4.0,1.74,1.65,transcripts_by_company/Standex_International_Corporation_2022Q4.txt,0.2220717966556549,0.7779282033443451
KIRKLAND'S INC,3.0,-0.11,0.01,transcripts_by_company/Kirklands_Inc_2012Q3.txt,0.3760209381580353,0.6239790618419647
DECKERS OUTDOOR CORP,1.0,-0.08,0.09,transcripts_by_company/Deckers_Outdoor_Corporation_2014Q1.txt,0.33323338627815247,0.6667666137218475
DEMANDTEC INC,3.0,0.02,0.03,transcripts_by_company/DemandTec_Inc_2009Q3.txt,0.06893245875835419,0.9310675412416458
WATSON WYATT & CO HOLDINGS,1.0,0.42,0.41,transcripts_by_company/Watson_Wyatt_2004Q1.txt,0.2416815310716629,0.7583184689283371
BLACK BOX CORPORATION,3.0,0.37,0.59,transcripts_by_company/Black_Box_Corporation_2014Q3.txt,0.099452905356884,0.900547094643116
GREENLANE HOLDINGS INC,4.0,-0.63,-0.04,transcripts_by_company/Greenlane_Holdings_Inc_2020Q4.txt,0.04116950184106827,0.9588304981589317
EDISON INTERNATIONAL,3.0,1.09,1.16,transcripts_by_company/Edison_International_2009Q3.txt,0.09613703191280365,0.9038629680871964
HUMANA INC,1.0,1.22,0.9,transcripts_by_company/Humana_2009Q1.txt,0.17068254947662354,0.8293174505233765
SVB FINANCIAL GROUP,3.0,5.1,3.63,transcripts_by_company/SVB_Financial_Group_2018Q3.txt,0.1623207926750183,0.8376792073249817
RUBIUS THERAPEUTICS INC,3.0,-0.51,-0.59,transcripts_by_company/Rubius_Therapeutics_Inc_2020Q3.txt,0.16818077862262726,0.8318192213773727
YATRA ONLINE INC,3.0,-0.084,-0.05,transcripts_by_company/Yatra_Online_Inc_2019Q3.txt,0.11414264142513275,0.8858573585748672
INARI MEDICAL INC,3.0,-0.19,-0.07,transcripts_by_company/Inari_Medical_Inc_2022Q3.txt,0.08065694570541382,0.9193430542945862
NVIDIA CORP,2.0,0.21,0.16,transcripts_by_company/NVIDIA_2014Q2.txt,0.16319631040096283,0.8368036895990372
ELLINGTON FINANCIAL INC,2.0,0.46,0.39,transcripts_by_company/Ellington_Financial_Inc_2019Q2.txt,0.20581215620040894,0.7941878437995911
CEDAR FAIR LP,3.0,3.3,2.79,transcripts_by_company/Cedar_Fair_LP_2013Q3.txt,0.09698756039142609,0.9030124396085739
MANHATTAN ASSOCIATES INC,1.0,0.36,0.17,transcripts_by_company/Manhattan_Associates_2010Q1.txt,0.15178561210632324,0.8482143878936768
STEELCASE INC-CL A,4.0,0.0,0.01,transcripts_by_company/Steelcase_Inc_2009Q4.txt,0.12020053714513779,0.8797994628548622
FINANCIAL ENGINES INC,4.0,0.38,0.36,transcripts_by_company/Financial_Engines_Inc_2017Q4.txt,0.23005741834640503,0.769942581653595
ATHERSYS INC,4.0,-0.18,-0.16,transcripts_by_company/Athersys_Inc_2011Q4.txt,0.12949199974536896,0.870508000254631
MARTIN MIDSTREAM PARTNERS LP,2.0,0.33,0.45,transcripts_by_company/Martin_Midstream_Partners_LP_2013Q2.txt,0.15033699572086334,0.8496630042791367
ACACIA COMMUNICATIONS INC,1.0,0.1,0.51,transcripts_by_company/Acacia_Communications_Inc_2018Q1.txt,0.18040397763252258,0.8195960223674774
INTELIDATA TECHNOLOGIES CORP,1.0,-0.03,-0.01,transcripts_by_company/InteliData_Technologies_2004Q1.txt,0.2984183728694916,0.7015816271305084
GP STRATEGIES CORP,3.0,0.3,0.44,transcripts_by_company/GP_Strategies_Corporation_2015Q3.txt,0.20723819732666016,0.7927618026733398
AMERIGON INC,3.0,-0.01,-0.01,transcripts_by_company/Amerigon_2003Q3.txt,0.15100497007369995,0.8489950299263
FREEPORT-MCMORAN INC,2.0,0.14,0.42,transcripts_by_company/Freeport-McMoRan_Inc_2015Q2.txt,0.08719845116138458,0.9128015488386154
CARA THERAPEUTICS INC,1.0,-0.52,-0.55,transcripts_by_company/Cara_Therapeutics_Inc_2022Q1.txt,0.15968658030033112,0.8403134196996689
PARNELL PHARMACEUTICALS HOLDINGS,4.0,-0.62,-0.26,transcripts_by_company/Parnell_Pharmaceuticals_Holdings_Ltd_2015Q4.txt,0.1198805421590805,0.8801194578409195
XPENG INC,2.0,-3.16,-1.85,transcripts_by_company/XPeng_Inc_2022Q2.txt,0.07083413004875183,0.9291658699512482
EATON CORP,4.0,1.66,1.6,transcripts_by_company/Eaton_Vance_Corp_2006Q4.txt,0.18304939568042755,0.8169506043195724
ARKANSAS BEST CORP,1.0,-0.52,-0.18,transcripts_by_company/Arkansas_Best_Corp_2013Q1.txt,0.11617685109376907,0.8838231489062309
VERTRO INC,2.0,0.1,0.01,transcripts_by_company/Vertro_Inc_2010Q2.txt,0.1956464946269989,0.8043535053730011
PRUDENTIAL FINANCIAL INC,2.0,0.91,1.38,transcripts_by_company/Prudential_Financial_Inc_2010Q2.txt,0.33206337690353394,0.6679366230964661
TE CONNECTIVITY LTD,3.0,0.93,0.89,transcripts_by_company/TE_Connectivity_Ltd_2013Q3.txt,0.336993545293808,0.663006454706192
SKYWEST INC,2.0,-3.54,1.75,transcripts_by_company/SkyWest_Inc_2020Q2.txt,0.22052304446697235,0.7794769555330276
TRANSDIGM GROUP INC,2.0,0.87,0.79,transcripts_by_company/TransDigm_Group_Incorporated_2009Q2.txt,0.03888119384646416,0.9611188061535358
Q2 HOLDINGS INC,3.0,0.03,-0.03,transcripts_by_company/Q2_Holdings_Inc_2017Q3.txt,0.24939636886119843,0.7506036311388016
GENPACT LTD,1.0,0.53,0.49,transcripts_by_company/Genpact_Limited_2020Q1.txt,0.17600825428962708,0.8239917457103729
BEYOND INC,2.0,0.19,0.78,transcripts_by_company/Beyond_Meat_Inc_2022Q2.txt,0.4181329309940338,0.5818670690059662
PANTRY INC.,4.0,-0.54,0.04,transcripts_by_company/The_Pantry_Inc_2010Q4.txt,0.36327746510505676,0.6367225348949432
EQUITY RESIDENTIAL PROPERTY TRUS,1.0,0.19,0.23,transcripts_by_company/Equity_Residential_2022Q1.txt,0.13188578188419342,0.8681142181158066
ROCK-TENN COMPANY,1.0,1.27,1.89,transcripts_by_company/RockTenn_Company_2014Q1.txt,0.05504939705133438,0.9449506029486656
NEUROCRINE BIOSCIENCES INC,4.0,-0.51,-0.65,transcripts_by_company/Neurocrine_Biosciences_Inc_2016Q4.txt,0.31107544898986816,0.6889245510101318
AFFIMED NV,4.0,-0.17,-0.13,transcripts_by_company/Affimed_NV_2020Q4.txt,0.253429651260376,0.746570348739624
ARMSTRONG WORLD INDUSTRIES INC,1.0,0.0,0.26,transcripts_by_company/Armstrong_World_Industries_Inc_2009Q1.txt,0.2267850786447525,0.7732149213552475
CIMAREX ENERGY CO,1.0,0.77,1.3,transcripts_by_company/Cimarex_Energy_Co_2007Q1.txt,0.073692187666893,0.926307812333107
GLOBAL SOURCES LTD.,4.0,0.17,0.23,transcripts_by_company/SES_Global_SA_2007Q4.txt,0.33257293701171875,0.6674270629882812
ON ASSIGNMENT INC,2.0,0.78,0.73,transcripts_by_company/On_Assignment_Inc_2017Q2.txt,0.08134423196315765,0.9186557680368423
SYNPLICITY,1.0,-0.04,0.04,transcripts_by_company/Synplicity_2006Q1.txt,0.20882225036621094,0.7911777496337891
HANCOCK WHITNEY CORP,4.0,1.55,1.13,transcripts_by_company/Hancock_Whitney_Corporation_2021Q4.txt,0.35073041915893555,0.6492695808410645
BRIDGEPOINT EDUCATION INC,3.0,0.38,0.23,transcripts_by_company/Bridgepoint_Education_2009Q3.txt,0.17290209233760834,0.8270979076623917
LOCAL.COM CORP,3.0,0.27,0.14,transcripts_by_company/Localcom_Corporation_2010Q3.txt,0.1865590214729309,0.8134409785270691
SYNTAX-BRILLIAN CORP,2.0,0.11,0.14,transcripts_by_company/Syntax-Brillian_2007Q2.txt,0.2512419521808624,0.7487580478191376
NEW ENGLAND BUSINESS SVCS,1.0,0.48,0.49,transcripts_by_company/New_England_Business_Service_2004Q1.txt,0.2514910101890564,0.7485089898109436
MEREDITH CORP,3.0,0.69,0.62,transcripts_by_company/Meredith_Corporation_2017Q3.txt,0.07895755022764206,0.9210424497723579
SARATOGA INVESTMENT CORP,3.0,0.53,0.46,transcripts_by_company/Saratoga_Investment_Corporation_2016Q3.txt,0.06536583602428436,0.9346341639757156
STMICROELECTRONICS NV,3.0,0.34,0.33,transcripts_by_company/STMicroelectronics_NV_2019Q3.txt,0.25728797912597656,0.7427120208740234
DORAL FINANCIAL CORP,1.0,0.28,1.04,transcripts_by_company/Doral_Financial_2005Q1.txt,0.21096225082874298,0.789037749171257
CORINTHIAN COLLEGES INC,1.0,0.15,0.08,transcripts_by_company/Corinthian_Colleges_Inc_2012Q1.txt,0.10636324435472488,0.8936367556452751
MTS SYSTEMS CORP,4.0,0.41,0.55,transcripts_by_company/MTS_Systems_Corporation_2017Q4.txt,0.1486174315214157,0.8513825684785843
BARFRESH FOOD GROUP INC,3.0,0.0,-0.01,transcripts_by_company/Barfresh_Food_Group_Inc_2019Q3.txt,0.2962394952774048,0.7037605047225952
PENN VIRGINIA CORP,4.0,0.68,1.17,transcripts_by_company/Penn_Virginia_Corporation_2003Q4.txt,0.32795894145965576,0.6720410585403442
WORKIVA INC,3.0,-0.12,-0.12,transcripts_by_company/Workiva_Inc_2019Q3.txt,0.18078798055648804,0.819212019443512
RCI HOSPITALITY HOLDINGS INC,1.0,0.65,0.5,transcripts_by_company/RCI_Hospitality_Holdings_Inc_2018Q1.txt,0.10734181851148605,0.892658181488514
TUPPERWARE BRANDS CORP,4.0,-0.24,0.65,transcripts_by_company/Tupperware_Brands_Corporation_2022Q4.txt,0.19768141210079193,0.8023185878992081
PLAYTEX PRODUCTS INC.,4.0,0.07,0.03,transcripts_by_company/Playtex_Products_Inc_2006Q4.txt,0.3796536922454834,0.6203463077545166
XILINX INC,2.0,0.63,0.58,transcripts_by_company/Xilinx_Inc_2017Q2.txt,0.17618563771247864,0.8238143622875214
WAGEWORKS INC,2.0,0.36,0.34,transcripts_by_company/WageWorks_Inc_2016Q2.txt,0.24112968146800995,0.75887031853199
NATIONAL BANK HOLDINGS CORP,4.0,0.87,0.85,transcripts_by_company/National_Bank_Holdings_Corporation_2023Q4.txt,0.21750672161579132,0.7824932783842087
AMERICAN STATES WATER CO,1.0,0.53,0.43,transcripts_by_company/American_States_Water_2012Q1.txt,0.1987888365983963,0.8012111634016037
HOSPIRA INC,2.0,0.73,0.63,transcripts_by_company/Hospira_Inc_2009Q2.txt,0.21528369188308716,0.7847163081169128
STEINWAY MUSICAL INSTRUMENTS INC,3.0,0.13,0.13,transcripts_by_company/Steinway_Musical_2009Q3.txt,0.3820834457874298,0.6179165542125702
MGM RESORTS INTERNATIONAL,3.0,-1.39,0.19,transcripts_by_company/MGM_Resorts_International_2022Q3.txt,0.14108385145664215,0.8589161485433578
ROSS STORES INC,4.0,0.31,0.31,transcripts_by_company/Ross_Stores_2006Q4.txt,0.2686849534511566,0.7313150465488434
SYNERON MEDICAL LTD,3.0,0.03,0.09,transcripts_by_company/Syneron_Medical_2015Q3.txt,0.1400584727525711,0.8599415272474289
VCA ANTECH INC,1.0,0.34,0.35,transcripts_by_company/VCA_Antech_Inc_2012Q1.txt,0.2818281352519989,0.7181718647480011
BIG 5 SPORTING GOODS CORP,2.0,0.08,0.2,transcripts_by_company/Big_5_Sporting_Goods_Corp_2008Q2.txt,0.14795561134815216,0.8520443886518478
GRUBHUB INC,4.0,0.19,0.44,transcripts_by_company/GrubHub_Inc_2018Q4.txt,0.1982163041830063,0.8017836958169937
ADAPTIMMUNE THERAPEUTICS PLC,3.0,-0.3,-0.27,transcripts_by_company/Adaptimmune_Therapeutics_plc_2021Q3.txt,0.09230831265449524,0.9076916873455048
LUBY'S INC.,4.0,-0.1,-0.05,transcripts_by_company/Lubys_Inc_2014Q4.txt,0.25882887840270996,0.74117112159729
BLACK DIAMOND INC,2.0,-0.11,-0.04,transcripts_by_company/Black_Diamond_Group_Limited_2017Q2.txt,0.13160623610019684,0.8683937638998032
LITHIA MOTORS INC,4.0,1.42,1.26,transcripts_by_company/Lithia_Motors_Inc_2014Q4.txt,0.2136886715888977,0.7863113284111023
EASTGROUP PROPERTIES INC,2.0,1.09,0.81,transcripts_by_company/EastGroup_Properties_Inc_2022Q2.txt,0.1709519326686859,0.8290480673313141
GREEN MOUNTAIN COFFEE INC.,2.0,0.52,0.74,transcripts_by_company/Green_Mountain_Coffee_Roasters_Inc_2012Q2.txt,0.12343291938304901,0.876567080616951
UNITED INDUSTRIAL CORP LTD,4.0,0.73,2.29,transcripts_by_company/United_Industrial_Corp_2005Q4.txt,0.33504199981689453,0.6649580001831055
GIGAMON INC,4.0,0.37,0.33,transcripts_by_company/Gigamon_Inc_2016Q4.txt,0.15709419548511505,0.842905804514885
ASSETMARK FINANCIAL HOLDINGS INC,4.0,0.31,0.24,transcripts_by_company/AssetMark_Financial_Holdings_Inc_2020Q4.txt,0.07807181030511856,0.9219281896948814
CHECKPOINT SYSTEMS INC,3.0,0.3,0.28,transcripts_by_company/Checkpoint_Systems_2010Q3.txt,0.12163174152374268,0.8783682584762573
NAPCO SECURITY TECHNOLOGIES INC,2.0,0.2,0.16,transcripts_by_company/Napco_Security_Technologies_Inc_2022Q2.txt,0.1515357792377472,0.8484642207622528
CALYXT INC,2.0,-0.05,-0.15,transcripts_by_company/Calyxt_Inc_2022Q2.txt,0.26480647921562195,0.735193520784378
LENNOX INTERNATIONAL INC,3.0,0.72,0.86,transcripts_by_company/Lennox_International_2009Q3.txt,0.06987562030553818,0.9301243796944618
SUBURBAN PROPANE PARTNERS LP,1.0,3.48,3.0,transcripts_by_company/Suburban_Propane_Partners_LP_2009Q1.txt,0.23728232085704803,0.762717679142952
EQUITABLE RESOURCES INC,3.0,0.73,0.35,transcripts_by_company/Equitable_Resources_Inc_2008Q3.txt,0.1846509426832199,0.8153490573167801
COOPER CAMERON CORP,3.0,0.6,0.46,transcripts_by_company/Cooper_Cameron_2004Q3.txt,0.37585124373435974,0.6241487562656403
PDI INC,2.0,0.09,0.31,transcripts_by_company/PDI_Inc_2005Q2.txt,0.11822722852230072,0.8817727714776993
VIASAT INC,4.0,0.49,0.33,transcripts_by_company/ViaSat_Inc_2014Q4.txt,0.2360033541917801,0.7639966458082199
DIGITAL REALTY TRUST INC,1.0,0.32,0.03,transcripts_by_company/Digital_Realty_Trust_Inc_2007Q1.txt,0.19663023948669434,0.8033697605133057
DRUGSTORE.COM INC,4.0,-0.07,-0.02,transcripts_by_company/drugstorecom_2004Q4.txt,0.1464530974626541,0.8535469025373459
COGNITION THERAPEUTICS INC,2.0,-0.25,-0.3,transcripts_by_company/Cognition_Therapeutics_Inc_2022Q2.txt,0.12094055116176605,0.879059448838234
SELECTA BIOSCIENCES INC,1.0,-0.21,-0.3,transcripts_by_company/Selecta_Biosciences_Inc_2020Q1.txt,0.28782251477241516,0.7121774852275848
AVALONBAY COMMUNITIES INC,2.0,0.49,0.41,transcripts_by_company/Avalonbay_Communities_2011Q2.txt,0.16265207529067993,0.8373479247093201
RADIOSHACK CORPORATION,3.0,-1.11,-0.23,transcripts_by_company/RadioShack_Corp_2013Q3.txt,0.3472975194454193,0.6527024805545807
SYNTA PHARMACEUTICALS CORP,3.0,-0.3,-0.29,transcripts_by_company/Synta_Pharmaceuticals_2011Q3.txt,0.10233418643474579,0.8976658135652542
METLIFE INC,1.0,0.78,0.76,transcripts_by_company/MetLife_Inc_2004Q1.txt,0.22255507111549377,0.7774449288845062
VERTEX INC,4.0,0.08,0.07,transcripts_by_company/Vertex_Pharmaceuticals_Incorporated_2020Q4.txt,0.10807925462722778,0.8919207453727722
AEVA TECHNOLOGIES INC,4.0,-0.15,-0.1,transcripts_by_company/Aeva_Technologies_Inc_2021Q4.txt,0.07709146291017532,0.9229085370898247
TRELLEBORG AB,2.0,3.36,3.6,transcripts_by_company/Trelleborg_AB_publ_2019Q2.txt,0.1932682991027832,0.8067317008972168
FINLAY ENTERPRISES,1.0,2.75,2.87,transcripts_by_company/Finlay_Enterprises_Inc_2003Q1.txt,0.21871507167816162,0.7812849283218384
BLACKBAUD INC,3.0,0.23,0.23,transcripts_by_company/Blackbaud_Inc_2007Q3.txt,0.27069196105003357,0.7293080389499664
VERIZON COMMUNICATION,4.0,0.58,0.7,transcripts_by_company/Verizon_2003Q4.txt,0.05925312265753746,0.9407468773424625
ORACLE CORP,3.0,0.53,0.52,transcripts_by_company/Oracle_Corp_2012Q3.txt,0.14387978613376617,0.8561202138662338
DIAMOND FOODS INC,4.0,0.67,0.59,transcripts_by_company/Diamond_Foods_Inc_2008Q4.txt,0.1064717024564743,0.8935282975435257
NETIQ CORP,2.0,0.0,0.05,transcripts_by_company/NetIQ_2005Q2.txt,0.44175219535827637,0.5582478046417236
LIVEPERSON INC,2.0,0.06,0.04,transcripts_by_company/LivePerson_Inc_2009Q2.txt,0.15727435052394867,0.8427256494760513
CABELAS INC,3.0,0.7,0.7,transcripts_by_company/Cabelas_Inc_2013Q3.txt,0.32534584403038025,0.6746541559696198
FIRST SOLAR INC,1.0,-0.55,0.88,transcripts_by_company/First_Solar_Inc_2015Q1.txt,0.2121989130973816,0.7878010869026184
ALIGHT INC,4.0,0.2,0.21,transcripts_by_company/Elsight_Limited_2022Q4.txt,0.16902241110801697,0.830977588891983
BRP GROUP INC,1.0,0.19,0.1,transcripts_by_company/BRP_Inc_2020Q1.txt,0.1707005500793457,0.8292994499206543
KIRBY CORP,3.0,0.65,0.67,transcripts_by_company/Kirby_Corporation_2022Q3.txt,0.2680109441280365,0.7319890558719635
LYONDELLBASELL INDUSTRIES NV,4.0,2.16,2.29,transcripts_by_company/LyondellBasell_Industries_NV_2016Q4.txt,0.4116609990596771,0.5883390009403229
TWEEN BRANDS INC,2.0,0.39,0.41,transcripts_by_company/Tween_Brands_Inc_2007Q2.txt,0.2411259263753891,0.7588740736246109
SNC-LAVALIN GROUP 'A',3.0,0.71,0.71,transcripts_by_company/SNC-Lavalin_Group_Inc_2018Q3.txt,0.15296614170074463,0.8470338582992554
BARK INC,1.0,-0.15,-0.05,transcripts_by_company/BARK_Inc_2022Q1.txt,0.39315885305404663,0.6068411469459534
ALLERGAN INC,3.0,1.23,1.2,transcripts_by_company/Allergan_2013Q3.txt,0.09471049904823303,0.905289500951767
CANADIAN SOLAR INC,4.0,0.35,0.16,transcripts_by_company/Canadian_Solar_Inc_2009Q4.txt,0.29959458112716675,0.7004054188728333
STRAYER EDUCATION,4.0,1.21,1.0,transcripts_by_company/Strayer_Education_Inc_2014Q4.txt,0.3275238275527954,0.6724761724472046
ASTRAZENECA PLC,1.0,1.58,1.3,transcripts_by_company/AstraZeneca_2009Q1.txt,0.23805317282676697,0.761946827173233
INNOSPEC INC,1.0,1.42,1.51,transcripts_by_company/Innospec_Inc_2020Q1.txt,0.21420568227767944,0.7857943177223206
MANTECH INTERNATIONAL CORP,3.0,0.86,0.93,transcripts_by_company/ManTech_International_Corporation_2010Q3.txt,0.11445407569408417,0.8855459243059158
FURMANITE CORP,2.0,0.14,0.13,transcripts_by_company/Furmanite_Corporation_2011Q2.txt,0.20697535574436188,0.7930246442556381
CONOCOPHILLIPS,3.0,2.87,1.54,transcripts_by_company/ConcoPhillips_2004Q3.txt,0.170390322804451,0.829609677195549
MAXIMUS INC,1.0,1.07,0.94,transcripts_by_company/MAXIMUS_Inc_2011Q1.txt,0.12009689211845398,0.879903107881546
COOPER TIRE & RUBBER CO,4.0,0.47,0.55,transcripts_by_company/Cooper_Tire_and_Rubber_Company_2014Q4.txt,0.1582423895597458,0.8417576104402542
ANADYS PHARMACEUTICALS INC,4.0,-0.3,-0.29,transcripts_by_company/Anadys_Pharmaceuticals_Inc_2008Q4.txt,0.26302090287208557,0.7369790971279144
PLAYSTUDIOS INC,4.0,-0.15,-0.01,transcripts_by_company/PLAYSTUDIOS_Inc_CurrentQ4.txt,0.19190572202205658,0.8080942779779434
ALLIED MOTION TECHNOLOGIES INC,2.0,0.24,0.34,transcripts_by_company/Allied_Motion_Technologies_Inc_2017Q2.txt,0.3713545799255371,0.6286454200744629
