ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
YOU,2022Q4,0.14,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/CLEAR_SECURE_INC_2022Q4.txt,0.2611531913280487,0.21975859999656677,0.7512651860713959,True
RL,2020Q2,2.55,2.39,/Users/vazea/Desktop/NNW/transcripts_by_company/RALPH_LAUREN_CORP_2020Q2.txt,0.06945370882749557,0.15914009511470795,0.9036403752863407,True
ROK,2020Q2,2.43,2.0,/Users/vazea/Desktop/NNW/transcripts_by_company/ROCKWELL_AUTOMATION_INC_2020Q2.txt,0.2387925386428833,0.17750124633312225,0.7795948490500451,True
VSAT,2012Q3,0.26,0.26,/Users/vazea/Desktop/NNW/transcripts_by_company/VIASAT_INC_2012Q3.txt,0.2695061266422272,0.0736335888504982,0.7892556346952915,True
APEN,2017Q3,-0.32,-0.45,/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_ENDOSURGERY_INC_2017Q3.txt,0.12575910985469818,0.1904320865869522,0.8548389971256256,True
BRCM,2012Q4,0.76,2.89,/Users/vazea/Desktop/NNW/transcripts_by_company/BROADCOM_CORP_2012Q4.txt,0.1773499995470047,0.0031014997512102127,0.8749245503917337,True
VRTV,2022Q2,6.12,4.5,/Users/vazea/Desktop/NNW/transcripts_by_company/VERITIV_CORP_2022Q2.txt,0.1546769142150879,0.35465380549430847,0.7853300184011459,True
AIMC,2018Q1,0.66,0.58,/Users/vazea/Desktop/NNW/transcripts_by_company/ALTRA_INDUSTRIAL_MOTION_CORP_2018Q1.txt,0.06607165932655334,0.30307912826538086,0.8628260999917984,True
ELLI,2011Q4,0.13,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/ELLIE_MAE_INC_2011Q4.txt,0.1318470686674118,0.17452087998390198,0.8553507879376412,True
LPX,2010Q1,-0.17,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/LOUISIANAPACIFIC_CORP_2010Q1.txt,0.2044527530670166,0.15596485137939453,0.8100936174392701,True
SNAP,2022Q3,0.08,-0.02,/Users/vazea/Desktop/NNW/transcripts_by_company/SNAP_INC_2022Q3.txt,0.29725295305252075,0.21540574729442596,0.7273012086749077,True
HMTV,2017Q4,-0.27,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/HEMISPHERE_MEDIA_GROUP_INC_2017Q4.txt,0.24293091893196106,0.22288206219673157,0.7630837380886077,True
GENI,2021Q3,-0.37,-0.1,/Users/vazea/Desktop/NNW/transcripts_by_company/GENIUS_SPORTS_LTD_2021Q3.txt,0.16025131940841675,0.24535194039344788,0.814218494296074,True
NPSP,2009Q3,-0.16,-0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/NPS_PHARMACEUTICALS_INCORPORATED_2009Q3.txt,0.20689542591571808,0.1394837647676468,0.8133280724287033,True
NVLS,2008Q2,0.06,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/NOVELLUS_SYSTEMS_2008Q2_1.txt,0.11953544616699219,0.14658208191394806,0.872350563108921,True
TSQ,2021Q4,0.16,1.55,/Users/vazea/Desktop/NNW/transcripts_by_company/TOWNSQUARE_MEDIA_INC_2021Q4.txt,0.19519031047821045,0.18801933526992798,0.8069609820842742,True
